Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh,Real_Generation(MWh)
2025-06-26 22:00:00,4909.039974780643,0.0,9607.780275511595,4695.0
2025-06-26 23:00:00,4495.468680635074,27.16031264512381,9366.58353489476,5047.0
2025-06-27 00:00:00,5068.987276193935,306.1423032806988,9974.207796222438,4897.0
2025-06-27 01:00:00,5214.773678528121,237.83708161942585,9974.948360459512,4484.0
2025-06-27 02:00:00,4280.187145508001,0.0,9007.74012214534,3971.0
2025-06-27 03:00:00,3354.704739270792,0.0,8096.629937375098,3523.0
2025-06-27 04:00:00,4382.573222787868,0.0,9255.826605052644,3072.0
2025-06-27 05:00:00,4504.2366587434135,0.0,9418.284042002151,2683.0
2025-06-27 06:00:00,5833.895972282645,945.5199685972484,10615.740566256203,2423.0
2025-06-27 07:00:00,5314.958426752825,408.162155168332,9901.018858340496,2308.0
2025-06-27 08:00:00,4942.53842042532,149.5247880372638,9915.217256839298,2098.0
2025-06-27 09:00:00,4675.574116682921,33.23783611989391,9467.411959005078,1828.0
2025-06-27 10:00:00,4354.669538927044,0.0,9439.316322240804,1480.0
2025-06-27 11:00:00,3960.6530706482886,0.0,8764.078514935472,1444.0
2025-06-27 12:00:00,3328.0324139728464,0.0,7861.068153460456,1523.0
2025-06-27 13:00:00,3413.1705630584256,0.0,8395.261042960541,1688.0
2025-06-27 14:00:00,3747.182118770765,0.0,8734.314949071982,1801.0
2025-06-27 15:00:00,4456.874876952383,0.0,9235.651795133805,1949.0
2025-06-27 16:00:00,5219.137474103516,803.5465185936845,10507.582275604507,2302.0
2025-06-27 17:00:00,5519.457161271961,754.3118584796678,10368.485278699018,2531.0
2025-06-27 18:00:00,5276.88859365527,623.6174442300231,10106.794834560347,2828.0
2025-06-27 19:00:00,4955.321535169174,0.0,9481.831545551531,3264.0
2025-06-27 20:00:00,6168.853456594936,1694.814500764891,11426.956647155755,3835.0
2025-06-27 21:00:00,6130.463649903754,1281.1405330053617,11047.980176134584,4457.0
2025-06-27 22:00:00,5542.807491989099,780.1033861067741,10255.835317779842,5215.0
2025-06-27 23:00:00,5373.80991557035,781.5106042963407,9618.792331938945,5874.0
2025-06-28 00:00:00,5177.716956639734,445.73599208640826,9800.065243328378,5881.0
2025-06-28 01:00:00,3730.135759407493,0.0,8448.725403419083,5923.0
2025-06-28 02:00:00,4554.630222872694,0.0,9229.939374193047,5866.0
2025-06-28 03:00:00,4296.09885235655,0.0,9117.640872918726,5135.0
2025-06-28 04:00:00,6211.544995278804,1338.0503168291011,10920.735887401654,4148.0
2025-06-28 05:00:00,5481.158123866346,651.8924874267734,10082.41202131775,3545.0
2025-06-28 06:00:00,5421.150437861031,509.2658511489257,10138.59282668803,2924.0
2025-06-28 07:00:00,5190.312334827383,475.2217630642945,9787.331155751632,2648.0
2025-06-28 08:00:00,4790.802173140185,400.7772974075184,9665.052342662337,2147.0
2025-06-28 09:00:00,4229.428744520151,0.0,8904.793031059828,1632.0
2025-06-28 10:00:00,3821.733257467616,0.0,8787.39155204122,1257.0
2025-06-28 11:00:00,3628.03314871308,0.0,8461.48678102861,1268.0
2025-06-28 12:00:00,3293.469892663906,0.0,8052.301471543354,1452.0
2025-06-28 13:00:00,2366.973188411647,0.0,7002.492462571699,1732.0
2025-06-28 14:00:00,2610.109390910869,0.0,7462.427508082615,1986.0
2025-06-28 15:00:00,2821.4773950592457,0.0,7722.046958957859,2161.0
2025-06-28 16:00:00,2362.0537766319912,0.0,6901.714510197948,2454.0
2025-06-28 17:00:00,3643.4989726604153,0.0,8402.744463864452,2663.0
2025-06-28 18:00:00,5604.5429897961785,780.4731488109807,10232.63822708896,3020.0
2025-06-28 19:00:00,6194.598669573212,1159.6374543185375,10965.17688051682,3479.0
2025-06-28 20:00:00,4860.994272288627,35.463724620230494,9850.591999661809,4211.0
2025-06-28 21:00:00,3973.006421929031,0.0,8709.693477297404,4966.0
2025-06-28 22:00:00,3980.118255730077,0.0,8837.218458104213,5513.0
2025-06-28 23:00:00,4316.05162381223,0.0,8996.408701358921,5716.0
2025-06-29 00:00:00,4313.729047471069,0.0,8713.35615916431,5651.0
2025-06-29 01:00:00,5326.599878465023,750.1244388052114,10212.117853958132,5763.0
2025-06-29 02:00:00,5658.761913057495,958.2324711207876,10523.81654505341,5034.0
2025-06-29 03:00:00,4897.088066874261,0.0,9412.218332610248,4267.0
2025-06-29 04:00:00,5775.802254686979,819.14231606712,10589.5669190804,3552.0
2025-06-29 05:00:00,5705.59163133009,888.5330910433303,10524.06902100445,2989.0
2025-06-29 06:00:00,5171.035855035172,685.036035344913,10119.119009822844,2566.0
2025-06-29 07:00:00,4722.315919186201,0.0,9334.541632986138,2260.0
2025-06-29 08:00:00,4582.56408459433,0.0,9321.562531250418,1942.0
2025-06-29 09:00:00,4125.655556389412,0.0,9022.386544619418,1415.0
2025-06-29 10:00:00,3714.069090394448,0.0,8459.73182576954,1204.0
2025-06-29 11:00:00,3470.906503187386,0.0,7894.504971320403,1195.0
2025-06-29 12:00:00,3562.7080158593863,0.0,8516.769484496086,1404.0
2025-06-29 13:00:00,4296.95749748191,0.0,9059.048304793068,1593.0
2025-06-29 14:00:00,3750.1181278319527,0.0,8544.405279709965,1770.0
2025-06-29 15:00:00,2870.9930712039336,0.0,8009.146987871069,1945.0
2025-06-29 16:00:00,3044.072958026403,0.0,7581.738975900786,2541.0
2025-06-29 17:00:00,3264.6708859816144,0.0,8347.66495857775,3315.0
2025-06-29 18:00:00,4115.672189889473,0.0,8650.571895118452,4266.0
2025-06-29 19:00:00,4732.292319487919,153.91378025154447,9705.216145496011,4910.0
2025-06-29 20:00:00,8577.44837787267,3745.536560381827,13653.696019549378,5157.0
2025-06-29 21:00:00,8532.834647763677,3994.790758570592,13561.677537664227,5349.0
2025-06-29 22:00:00,7830.211509049284,2929.9658439649243,12326.06919919521,5806.0
2025-06-29 23:00:00,7515.76474254714,2870.3900643164,12334.727806150211,5822.0
2025-06-30 00:00:00,6447.917493758194,1545.9228571946817,11218.873860826558,5617.0
2025-06-30 01:00:00,7307.580540574774,2676.57540926897,12047.428939003365,5841.0
2025-06-30 02:00:00,5663.824380163345,1078.5194075679815,10518.29385317714,6251.0
2025-06-30 03:00:00,5941.288482239637,991.1555623540308,10903.977031445414,5043.0
2025-06-30 04:00:00,5893.286973059895,1207.7162292499106,10883.781061163318,3886.0
2025-06-30 05:00:00,5855.814109572384,993.6724032682488,10447.509325658884,3388.0
2025-06-30 06:00:00,5759.917381928196,1119.4776716778158,10536.33406419913,2970.0
2025-06-30 07:00:00,4780.209424017696,109.69884364739752,9708.690904352548,2649.0
2025-06-30 08:00:00,4531.027599757139,0.0,9382.41118266702,2547.0
2025-06-30 09:00:00,4481.316278603413,0.0,9055.074468535644,1973.0
2025-06-30 10:00:00,4471.91285402983,0.0,9293.315205777892,1539.0
2025-06-30 11:00:00,4578.66079302399,0.0,9538.675749661828,1560.0
2025-06-30 12:00:00,4778.59275092566,209.54532649916487,9480.823333519362,1633.0
2025-06-30 13:00:00,6059.151190741341,1043.5865411732868,10762.071786531877,1683.0
2025-06-30 14:00:00,5201.240166932659,208.31209670813791,9898.364706166074,1793.0
2025-06-30 15:00:00,4307.797530976862,0.0,8763.481281168553,2160.0
2025-06-30 16:00:00,4115.241392985895,0.0,8787.426762425945,2635.0
2025-06-30 17:00:00,4014.7187372885214,0.0,8591.926177936211,3251.0
2025-06-30 18:00:00,3878.056742300452,0.0,8450.072068888385,4393.0
2025-06-30 19:00:00,4564.127142221004,0.0,9416.79064686659,5444.0
2025-06-30 20:00:00,5488.789822923064,635.1646517148066,10275.420645245706,5704.0
2025-06-30 21:00:00,7075.903494321896,2159.2842218613137,12086.60341499748,5855.0
2025-06-30 22:00:00,6613.373418295799,1907.3503891713049,11251.9342992169,5241.0
2025-06-30 23:00:00,5463.777609236109,674.6608936563223,10311.246573010363,4057.0
2025-07-01 00:00:00,3924.6833888427473,0.0,9141.367854284888,3689.0
2025-07-01 01:00:00,5103.593969437197,181.1704704130434,9685.59033450927,2745.0
2025-07-01 02:00:00,4744.845291615154,0.0,9831.363357458033,2703.0
2025-07-01 03:00:00,5043.766791431336,477.7750888314093,9752.440809155132,2305.0
2025-07-01 04:00:00,4734.579659258545,0.0,9511.089993486452,2105.0
2025-07-01 05:00:00,4611.9335129894735,0.0,9335.783780170266,2053.0
2025-07-01 06:00:00,5018.143561623283,121.05052456030164,9668.47778642406,1913.0
2025-07-01 07:00:00,4954.38999721565,746.4080775302706,9770.734016777466,2035.0
2025-07-01 08:00:00,4722.998356207118,117.9103552121246,9743.511260788002,2007.0
2025-07-01 09:00:00,4267.41932958909,0.0,8999.655704449306,1941.0
2025-07-01 10:00:00,4250.583506614555,0.0,9175.014286206884,1890.0
2025-07-01 11:00:00,4290.092021059358,0.0,9195.179471504556,1991.0
2025-07-01 12:00:00,4205.019994744157,0.0,9399.27887975931,2186.0
2025-07-01 13:00:00,3876.289468299886,0.0,8789.94424431186,2210.0
2025-07-01 14:00:00,3499.365119399594,0.0,8048.744665195102,2330.0
2025-07-01 15:00:00,3027.1924601091487,0.0,8028.807338251317,2601.0
