Timestamp,Hour,Actual_Generation_MWh,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh
2025-03-06 22:00,22,148.0,482.9052407350673,0.0,4323.714001000759
2025-03-06 23:00,23,115.0,456.22158133826815,0.0,4619.419783586691
2025-03-07 00:00,0,91.0,344.16235635573594,0.0,4267.869491812684
2025-03-07 01:00,1,77.0,220.3186068355235,0.0,4405.327277625884
2025-03-07 02:00,2,60.0,273.40805784387067,0.0,4313.615861702906
2025-03-07 03:00,3,60.0,463.4282102883735,0.0,4586.017064592334
2025-03-07 04:00,4,60.0,502.6646212773594,0.0,4670.5603252167975
2025-03-07 05:00,5,60.0,219.62242481144312,0.0,4075.3261890122776
2025-03-07 06:00,6,60.0,0.0,0.0,3965.0834860457994
2025-03-07 07:00,7,67.0,307.5279846833837,0.0,4488.7407043477215
2025-03-07 08:00,8,869.0,1938.1396781910103,0.0,5988.146320998278
2025-03-07 09:00,9,3323.0,4679.423967083236,620.8244940935319,8697.74611987332
2025-03-07 10:00,10,5673.0,7685.578267937191,3565.3422266526486,11803.442994321225
2025-03-07 11:00,11,7128.0,9958.8375592126,6216.640454156336,14120.658672504669
2025-03-07 12:00,12,8352.0,11020.867082905763,6720.048637737421,15237.876913804143
2025-03-07 13:00,13,8080.0,11115.460349004405,7249.180551717808,14935.097782343328
2025-03-07 14:00,14,8014.0,10801.818317824738,6882.432784012386,15082.382980702123
2025-03-07 15:00,15,7919.0,10359.596266124598,6596.940291130402,14708.085371457633
2025-03-07 16:00,16,6712.0,9575.397641266978,5531.183524128311,13759.296783841422
2025-03-07 17:00,17,4150.0,8083.22243495486,4005.904165420042,12112.372343588275
2025-03-07 18:00,18,1731.0,5885.640157884768,1823.1559605079872,9949.412507086025
2025-03-07 19:00,19,176.0,3519.8602428731765,0.0,7781.972586779577
2025-03-07 20:00,20,75.0,1698.538836292777,0.0,6002.980075704559
2025-03-07 21:00,21,72.0,774.4161201677243,0.0,4654.5338344015845
2025-03-07 22:00,22,72.0,536.8127991201345,0.0,4330.251751651066
2025-03-07 23:00,23,67.0,503.6573104545996,0.0,4363.555007714165
2025-03-08 00:00,0,62.0,385.00464955366897,0.0,4748.071560927488
2025-03-08 01:00,1,60.0,254.4774257433337,0.0,4144.859362867812
2025-03-08 02:00,2,60.0,300.8250514636493,0.0,4475.4614827181795
2025-03-08 03:00,3,60.0,484.07665265098876,0.0,4414.326168281516
2025-03-08 04:00,4,60.0,516.5491695466017,0.0,4816.878190213121
2025-03-08 05:00,5,60.0,226.77870147644444,0.0,4495.506453059147
2025-03-08 06:00,6,60.0,0.0,0.0,3828.404321890672
2025-03-08 07:00,7,69.0,301.45533145262925,0.0,4546.963151556258
2025-03-08 08:00,8,526.0,1925.6246894755727,0.0,6113.030369543936
2025-03-08 09:00,9,1731.0,4660.618598753545,710.1874263526357,8797.429233022502
2025-03-08 10:00,10,3279.0,7660.66089814965,3530.401323368687,11689.639348664223
2025-03-08 11:00,11,5016.0,9928.011639956843,6030.069601964013,13897.361536164028
2025-03-08 12:00,12,7212.0,10984.359667639685,6756.211451437549,14984.781187490324
2025-03-08 13:00,13,8129.0,11073.520504050546,7277.100661245662,15133.054784891377
2025-03-08 14:00,14,8321.0,10754.715430725597,6787.884247952672,14601.99008667113
2025-03-08 15:00,15,6739.0,10307.618261764102,6190.250986935262,14475.427774523008
2025-03-08 16:00,16,6048.0,9518.84911747104,5499.073989382327,13716.345234806035
2025-03-08 17:00,17,4130.0,8022.422730219523,4269.101681398833,12086.72868852802
2025-03-08 18:00,18,2649.0,5820.921363813257,1725.8667464736,9936.989069531619
2025-03-08 19:00,19,337.0,3451.565173478083,0.0,7566.7727718092965
2025-03-08 20:00,20,98.0,1627.0189665146045,0.0,5385.37299505843
2025-03-08 21:00,21,92.0,700.0295080573387,0.0,4607.230008212689
2025-03-08 22:00,22,70.0,459.92200154404054,0.0,4640.309516119015
2025-03-08 23:00,23,48.0,424.62730653103426,0.0,4601.702318039098
2025-03-09 00:00,0,12.0,304.2007831049714,0.0,4431.595641551174
2025-03-09 01:00,1,12.0,172.2633783637666,0.0,4752.014658331752
2025-03-09 02:00,2,12.0,217.5608577699304,0.0,4209.422423983724
2025-03-09 03:00,3,12.0,400.1167679192522,0.0,4386.308075905248
2025-03-09 04:00,4,12.0,432.24060054604615,0.0,4565.884511714508
2025-03-09 05:00,5,12.0,142.4592096979104,0.0,3875.4650966190065
2025-03-09 06:00,6,12.0,0.0,0.0,3757.248239330064
2025-03-09 07:00,7,29.0,218.08181114247964,0.0,4455.134627105878
2025-03-09 08:00,8,1442.0,1843.1813636410025,0.0,5818.634992026385
2025-03-09 09:00,9,6012.0,4579.3900311644375,672.9483800841568,8599.180420124047
2025-03-09 10:00,10,9579.0,7580.91480207742,3527.880668344675,11568.442088400576
2025-03-09 11:00,11,11505.0,9849.997681032568,5965.9205909645525,13661.634556512656
2025-03-09 12:00,12,12462.0,10908.308387193541,6600.710239272557,15092.59969921312
2025-03-09 13:00,13,13128.0,10999.642366940852,6950.171884387585,15100.245742486837
2025-03-09 14:00,14,12937.0,10683.200000446617,6883.911610991434,14786.322919297741
2025-03-09 15:00,15,11963.0,10238.63350556831,6515.482117971928,14418.080105813378
2025-03-09 16:00,16,9156.0,9452.540842881881,5513.470583046662,13196.049274979116
2025-03-09 17:00,17,6175.0,7958.9141538277145,3863.9493066406176,12006.04886766046
2025-03-09 18:00,18,2776.0,5760.3128122466715,1560.0540153574648,10121.425138289942
2025-03-09 19:00,19,271.0,3393.9339165924466,0.0,7334.274775736812
2025-03-09 20:00,20,32.0,1572.4191817201831,0.0,5970.203457678573
2025-03-09 21:00,21,12.0,648.4923723925567,0.0,4594.996850019539
2025-03-09 22:00,22,12.0,411.45591150718974,0.0,4503.734540688813
2025-03-09 23:00,23,12.0,379.2182208525692,0.0,4245.281656950814
2025-03-10 00:00,0,10.0,261.81268573645684,0.0,4231.680219563486
2025-03-10 01:00,1,8.0,132.83885757731332,0.0,4298.936705797318
2025-03-10 02:00,2,8.0,181.02179695008272,0.0,4298.217774021862
2025-03-10 03:00,3,8.0,366.3651430915934,0.0,4421.502880200915
2025-03-10 04:00,4,8.0,401.1593795095223,0.0,4191.795258188623
2025-03-10 05:00,5,8.0,113.91334703711163,0.0,4075.7147129449445
2025-03-10 06:00,6,8.0,0.0,0.0,3758.374558084507
2025-03-10 07:00,7,27.0,194.13498508112025,0.0,4754.744223516289
2025-03-10 08:00,8,1517.0,1821.2679434363772,0.0,5964.8415530557195
2025-03-10 09:00,9,5977.0,4559.314574252608,235.550364737029,8524.800552938283
2025-03-10 10:00,10,9873.0,7562.470050030304,3484.5854030345017,11805.208667895375
2025-03-10 11:00,11,11556.0,9832.965996659448,5357.740275260533,14157.011544348752
2025-03-10 12:00,12,11953.0,10892.463241153993,6966.152602465198,15098.518335048451
2025-03-10 13:00,13,12246.0,10984.749866312774,6965.6184539039195,14979.056461709104
2025-03-10 14:00,14,11379.0,10669.020452194403,6821.68852387831,14339.180597497665
2025-03-10 15:00,15,10172.0,10224.923006906145,6193.550963509945,14333.942072416192
2025-03-10 16:00,16,8237.0,9439.052891340996,5507.369194162915,13587.166864190182
2025-03-10 17:00,17,4925.0,7945.401269242875,4042.334517530585,12096.029283671307
2025-03-10 18:00,18,1911.0,5746.528163209778,1744.1034335711954,9905.283317805772
2025-03-10 19:00,19,159.0,3379.632943339526,0.0,7517.808517399595
2025-03-10 20:00,20,13.0,1557.361208334497,0.0,5480.8587589082645
2025-03-10 21:00,21,15.0,632.4422004738499,0.0,4896.3953243388805
2025-03-10 22:00,22,14.0,394.1853877925714,0.0,4450.037603153163
2025-03-10 23:00,23,10.0,360.50777143535834,0.0,4716.72762574941
2025-03-11 00:00,0,8.0,241.45280944096066,0.0,4076.058773430375
2025-03-11 01:00,1,11.0,110.63157141412557,0.0,4382.925298718477
2025-03-11 02:00,2,8.0,156.78202612479618,0.0,4374.176254916167
2025-03-11 03:00,3,8.0,339.92204919757023,0.0,4145.220001078935
2025-03-11 04:00,4,10.0,372.35761960538,0.0,4511.469868818615
2025-03-11 05:00,5,12.0,82.61425732648604,0.0,4090.0815486077836
2025-03-11 06:00,6,12.0,0.0,0.0,3889.368928847223
2025-03-11 07:00,7,24.0,157.49738163351412,0.0,4250.830275549819
2025-03-11 08:00,8,1006.0,1781.8276655236068,0.0,5787.544342235723
2025-03-11 09:00,9,4885.0,4517.009783635905,674.7987658442679,8585.306982939259
2025-03-11 10:00,10,8599.0,7517.260160363816,3270.525182013632,11444.144373722438
2025-03-11 11:00,11,10556.0,9784.83228004151,5917.766170974919,14126.340498097325
2025-03-11 12:00,12,12880.0,10841.409320995395,6761.304056109961,14813.164124972429
2025-03-11 13:00,13,13320.0,10930.802093330065,6702.609731087067,15332.838644389896
2025-03-11 14:00,14,12687.0,10612.228158272097,6635.303594034757,14385.98463915742
2025-03-11 15:00,15,11978.0,10165.358635265751,5962.568316008243,14399.564565214316
2025-03-11 16:00,16,9835.0,9376.811999833764,5129.536784696137,13104.201833121166
2025-03-11 17:00,17,7741.0,7880.602404773348,4032.626544066025,11675.766486744145
2025-03-11 18:00,18,3649.0,5679.312606825188,1725.316884198498,9738.46160721003
2025-03-11 19:00,19,535.0,3310.164324068349,0.0,7280.787800719923
2025-03-11 20:00,20,106.0,1485.8249866135961,0.0,5576.712364845733
2025-03-11 21:00,21,98.0,559.0450213046051,0.0,4583.045181823753
2025-03-11 22:00,22,83.0,319.15430538546116,0.0,4539.517267428852
2025-03-11 23:00,23,57.0,284.0893467896658,0.0,4049.6532844482044
2025-03-12 00:00,0,22.0,163.9120841685699,0.0,4292.789954165497
2025-03-12 01:00,1,11.0,32.25092088403744,0.0,3932.479066738833
2025-03-12 02:00,2,9.0,77.85989637573948,0.0,4260.566119459087
2025-03-12 03:00,3,8.0,260.7715825294599,0.0,3976.923804024313
2025-03-12 04:00,4,11.0,293.30517452995355,0.0,4451.20142500952
2025-03-12 05:00,5,12.0,3.9978294435195494,0.0,4432.136034120212
2025-03-12 06:00,6,12.0,0.0,0.0,3874.3086436916933
2025-03-12 07:00,7,56.0,80.80508308853132,0.0,4324.817687061295
2025-03-12 08:00,8,2058.0,1706.6380691030604,0.0,6064.150452470136
2025-03-12 09:00,9,6330.0,4443.6899233288395,296.27969424203275,8387.881604056089
2025-03-12 10:00,10,9652.0,7446.179597752416,2864.691532564285,11453.693147956557
2025-03-12 11:00,11,11565.0,9716.36110425605,5713.283987577606,13594.16578078728
2025-03-12 12:00,12,12519.0,10775.916112719548,6685.951955896505,14951.398309078306
2025-03-12 13:00,13,12800.0,10868.651863790414,6830.039656587864,14956.318291587544
2025-03-12 14:00,14,12238.0,10553.780276371406,6478.488661822006,14626.703002744374
2025-03-12 15:00,15,10507.0,10110.96475341267,5968.391559188235,14081.482896127365
2025-03-12 16:00,16,7812.0,9326.813991405337,5330.9301481179455,13238.828890391618
2025-03-12 17:00,17,5166.0,7835.330325520945,3825.833259939688,11940.579858915822
2025-03-12 18:00,18,2055.0,5639.082692014973,1392.615865491754,9632.671133895023
2025-03-12 19:00,19,515.0,3275.2770349106386,0.0,7260.895275681976
2025-03-12 20:00,20,123.0,1456.5631174729288,0.0,5634.813602616051
2025-03-12 21:00,21,67.0,535.6718807283742,0.0,4978.621969484631
2025-03-12 22:00,22,66.0,301.91198161555894,0.0,4364.431085018351
2025-03-12 23:00,23,44.0,273.1970710680771,0.0,4277.278763557549
2025-03-13 00:00,0,32.0,159.56470184022055,0.0,4524.701767249943
2025-03-13 01:00,1,32.0,34.61748150760923,0.0,4231.083983296257
2025-03-13 02:00,2,32.0,87.08237286335589,0.0,4217.689081754137
2025-03-13 03:00,3,34.0,276.9637287769756,0.0,4351.483109437827
2025-03-13 04:00,4,32.0,316.5515301229998,0.0,4307.090379720698
2025-03-13 05:00,5,35.0,34.35287934883763,0.0,4297.647784065581
2025-03-13 06:00,6,35.0,0.0,0.0,3737.417151044008
2025-03-13 07:00,7,58.0,125.41753482600507,0.0,3914.688632556833
2025-03-13 08:00,8,984.0,1758.336404277085,0.0,5877.179515583188
2025-03-13 09:00,9,3070.0,4502.403328503531,640.0429601592277,8701.717221115354
2025-03-13 10:00,10,4531.0,7511.805536941176,3500.7703299850236,11472.36682424954
2025-03-13 11:00,11,6290.0,9788.765518824275,6011.458424907168,13891.712609441774
2025-03-13 12:00,12,7858.0,10854.933803205937,6760.80829632144,15028.64449573945
2025-03-13 13:00,13,8531.0,10954.08705248166,6879.8288955394555,14953.755636984184
2025-03-13 14:00,14,9030.0,10645.407348872635,6803.314292594545,14608.449200106765
2025-03-13 15:00,15,8714.0,10208.52917597629,6073.070105142272,14073.895131294234
2025-03-13 16:00,16,7470.0,9430.03339984481,5247.346832647343,13489.242833295939
2025-03-13 17:00,17,5404.0,7943.895780103672,3878.329593772031,11948.310295740126
2025-03-13 18:00,18,2505.0,5752.660091477203,1628.7672176682383,9623.274270651935
2025-03-13 19:00,19,404.0,3393.508682253145,0.0,7721.546926433929
2025-03-13 20:00,20,103.0,1579.0694284349643,0.0,5865.7571605732355
2025-03-13 21:00,21,31.0,662.0532248050677,0.0,5143.185722924769
2025-03-13 22:00,22,30.0,431.7506459183496,0.0,4543.522728313727
2025-03-13 23:00,23,24.0,406.0593341419035,0.0,4690.701323742122
2025-03-14 00:00,0,24.0,295.0030057163831,0.0,4126.2142483861335
2025-03-14 01:00,1,24.0,172.1726887656423,0.0,4366.4812439827665
2025-03-14 02:00,2,24.0,226.2860948985135,0.0,4893.855166621253
2025-03-14 03:00,3,24.0,417.3407110875278,0.0,4343.126677297218
2025-03-14 04:00,4,24.0,457.62207986517296,0.0,4620.891175149047
2025-03-14 05:00,5,24.0,175.63532024944652,0.0,4248.845569961437
2025-03-14 06:00,6,24.0,0.0,0.0,4083.1755893935842
2025-03-14 07:00,7,37.0,265.68312794451776,0.0,4209.837930802721
2025-03-14 08:00,8,1077.0,1897.3815996961825,0.0,5944.815987067933
2025-03-14 09:00,9,5086.0,4639.763080296835,388.90421876599606,8572.285027244616
2025-03-14 10:00,10,8852.0,7647.024968585293,3491.651296802061,11612.982385243093
2025-03-14 11:00,11,11219.0,9921.40222480674,5760.041976691294,14252.326204659135
2025-03-14 12:00,12,13070.0,10984.56007216017,7180.386379643039,15003.784532177686
2025-03-14 13:00,13,13728.0,11080.292001270642,6994.850060531872,14984.496602032275
2025-03-14 14:00,14,13151.0,10767.798952623747,6877.16590395699,14864.988416657232
2025-03-14 15:00,15,12567.0,10326.736182616221,6155.228879921845,14398.220455512117
2025-03-14 16:00,16,11795.0,9543.70711767111,5412.519106618644,13638.518723810534
2025-03-14 17:00,17,9643.0,8052.711728015339,4008.5464461292067,11997.153509700436
2025-03-14 18:00,18,5100.0,5856.319502452128,1963.3781687402477,10132.871433612348
2025-03-14 19:00,19,791.0,3491.7398512228274,0.0,7584.036555276126
2025-03-14 20:00,20,199.0,1671.6288976684805,0.0,5726.19306536269
2025-03-14 21:00,21,183.0,748.7268002768024,0.0,5015.276311919379
2025-03-14 22:00,22,137.0,512.3542395702061,0.0,4567.568957744896
2025-03-14 23:00,23,103.0,480.43962823363563,0.0,4734.722248122718
2025-03-15 00:00,0,52.0,363.0379364802948,0.0,4453.174912486269
2025-03-15 01:00,1,28.0,233.77174804231709,0.0,4310.7031388153655
2025-03-15 02:00,2,28.0,281.3904490916875,0.0,4495.642635779887
2025-03-15 03:00,3,28.0,465.923138875959,0.0,4780.276027659749
2025-03-15 04:00,4,28.0,499.68673040079284,0.0,4486.266548574644
2025-03-15 05:00,5,28.0,211.21729526357194,0.0,4013.8065342223053
2025-03-15 06:00,6,29.0,0.0,0.0,4320.339363467445
2025-03-15 07:00,7,135.0,288.5257522093798,0.0,4040.4294265784056
2025-03-15 08:00,8,3885.0,1914.0258462146867,0.0,6229.924028388909
2025-03-15 09:00,9,11804.0,4650.360333497378,588.4609761673213,8486.670495681603
2025-03-15 10:00,10,15943.0,7651.753022572638,3563.238241750644,11559.337684081713
2025-03-15 11:00,11,16257.0,9920.463934867017,5860.944598310979,13981.4392126021
2025-03-15 12:00,12,15892.0,10978.181882492849,6852.020532361104,15033.375646660457
2025-03-15 13:00,13,15483.0,11068.72235633334,7172.27339086401,15153.969756715069
2025-03-15 14:00,14,15235.0,10751.306605614996,6869.725600547468,15004.371732419357
2025-03-15 15:00,15,13917.0,10305.608411414038,6205.898598237408,14439.94518394563
2025-03-15 16:00,16,12203.0,9518.247860672316,5784.8073935415505,13593.895898709263
2025-03-15 17:00,17,8922.0,8023.23965176956,4204.058718216558,11789.431640061224
2025-03-15 18:00,18,4572.0,5823.166014288631,1777.2562773275931,9514.75502458865
2025-03-15 19:00,19,1050.0,3455.247068001837,0.0,7374.218815174197
2025-03-15 20:00,20,624.0,1632.147585185391,0.0,5835.6449906446305
2025-03-15 21:00,21,560.0,706.6142948944298,0.0,4860.230066663098
2025-03-15 22:00,22,372.0,467.9723640979082,0.0,4562.923657624593
2025-03-15 23:00,23,355.0,434.15261536522576,0.0,4946.770958437373
2025-03-16 00:00,0,325.0,315.21037131015146,0.0,4715.834072048723
2025-03-16 01:00,1,278.0,184.76654113596487,0.0,4325.742195739534
2025-03-16 02:00,2,259.0,231.5668517684462,0.0,4628.90439370233
2025-03-16 03:00,3,201.0,415.6348108757438,0.0,4429.443213388765
2025-03-16 04:00,4,122.0,449.27987074653447,0.0,4147.783196143515
2025-03-16 05:00,5,51.0,161.02884551868465,0.0,4069.841409837413
2025-03-16 06:00,6,40.0,0.0,0.0,4147.431596831732
2025-03-16 07:00,7,86.0,239.73943095783306,0.0,4406.860676228232
2025-03-16 08:00,8,1824.0,1866.3965195700707,0.0,6287.038447863517
2025-03-16 09:00,9,6394.0,4604.171696890578,670.4539658375862,8511.596576405847
2025-03-16 10:00,10,9180.0,7607.271908914805,3697.738077401775,11536.004382921208
2025-03-16 11:00,11,11683.0,9877.939117440153,5886.438209473832,13865.289570709461
2025-03-16 12:00,12,13395.0,10937.842998324202,7016.347758285677,14833.10430086308
2025-03-16 13:00,13,13145.0,11030.77895405945,7075.278068645979,14767.55642539929
2025-03-16 14:00,14,13358.0,10715.947320600346,6821.730887069007,14911.823712698224
2025-03-16 15:00,15,13015.0,10273.000271006891,6225.002658749974,14341.07282766747
2025-03-16 16:00,16,11421.0,9488.535720609229,5492.135449203165,13710.742180936002
2025-03-16 17:00,17,8649.0,7996.545765105569,3772.475686506719,12181.460034398075
2025-03-16 18:00,18,3956.0,5799.589732237899,1870.089146934662,10050.240017260294
2025-03-16 19:00,19,675.0,3434.8646737411427,0.0,7772.831672766327
2025-03-16 20:00,20,278.0,1615.0122573593198,0.0,5398.917809203642
2025-03-16 21:00,21,203.0,692.7562003031417,0.0,4571.038521165022
2025-03-16 22:00,22,148.0,457.39887741978146,0.0,4431.725071366644
2025-03-16 23:00,23,71.0,426.8486619968371,0.0,4400.76470426724
2025-03-17 00:00,0,64.0,311.13889035555985,0.0,4399.38006107712
2025-03-17 01:00,1,52.0,183.86906457899659,0.0,4149.587170412584
2025-03-17 02:00,2,52.0,233.7641952860722,0.0,4514.234424340287
2025-03-17 03:00,3,52.0,420.82787145510247,0.0,4766.220766825761
2025-03-17 04:00,4,52.0,457.3505258126652,0.0,4645.343112381428
2025-03-17 05:00,5,52.0,171.84094797504986,0.0,4314.539015581153
2025-03-17 06:00,6,52.0,0.0,0.0,4214.773717258288
2025-03-17 07:00,7,118.0,255.55939832094555,0.0,4652.8619887889
2025-03-17 08:00,8,1659.0,1884.452609715097,0.0,5953.814738381312
2025-03-17 09:00,9,4371.0,4624.267320952871,729.5133532397151,8432.210055720576
2025-03-17 10:00,10,6830.0,7629.198651208998,3812.7738340520923,11647.558384780054
2025-03-17 11:00,11,8975.0,9901.478172448551,6254.592887003654,13998.007803931829
2025-03-17 12:00,12,10348.0,10962.766657441845,7066.571649287675,15198.34435199907
2025-03-17 13:00,13,10303.0,11056.852134285651,7094.337339774465,15211.936340957636
2025-03-17 14:00,14,9070.0,10742.929127919893,6712.256434280747,15133.083166685361
2025-03-17 15:00,15,7760.0,10300.645590853088,6542.261076218445,14061.486036159264
2025-03-17 16:00,16,6853.0,9516.596828010255,5384.432232711707,13844.584763173236
2025-03-17 17:00,17,4488.0,8024.773946799605,3803.267280813679,12383.142919362355
2025-03-17 18:00,18,1863.0,5827.736912932945,1843.9222296061948,9942.313546222711
2025-03-17 19:00,19,250.0,3462.6850393112018,0.0,7363.431540787605
2025-03-17 20:00,20,89.0,1642.2638670009,0.0,5933.7087224825855
2025-03-17 21:00,21,104.0,719.2025802634444,0.0,4859.523362474486
2025-03-17 22:00,22,104.0,482.810588597933,0.0,4381.439812925593
2025-03-17 23:00,23,94.0,451.00483437172534,0.0,4308.39729602155
2025-03-18 00:00,0,56.0,333.8287163381383,0.0,4531.907845881586
2025-03-18 01:00,1,56.0,204.89324444478189,0.0,4169.776849557277
2025-03-18 02:00,2,56.0,252.93632739700388,0.0,4326.896139777754
2025-03-18 03:00,3,56.0,437.9757804152423,0.0,4794.2444515986635
2025-03-18 04:00,4,56.0,472.3175216274185,0.0,4577.348725603748
2025-03-18 05:00,5,56.0,184.48700973028008,0.0,4220.773909763041
2025-03-18 06:00,6,56.0,0.0,0.0,3791.439139180594
2025-03-18 07:00,7,79.0,263.2156269341058,0.0,4340.118571215415
2025-03-18 08:00,8,1164.0,1889.478428843126,0.0,5849.702052125318
2025-03-18 09:00,9,3790.0,4626.5994960743565,525.1128450568992,9035.10894164182
2025-03-18 10:00,10,6441.0,7628.795189659474,3251.829673013663,12247.06292477605
2025-03-18 11:00,11,8597.0,9898.318930473764,6121.175143282629,14211.67788090616
2025-03-18 12:00,12,9575.0,10956.853833020245,7090.694511609773,15283.827964310134
2025-03-18 13:00,13,10194.0,11048.210643187653,6894.933282779941,15334.359916421468
2025-03-18 14:00,14,9069.0,10731.60685763229,6553.905985837892,14912.998871979777
2025-03-18 15:00,15,9139.0,10286.713530851197,6252.134183732959,14457.820253132795
2025-03-18 16:00,16,8357.0,9500.149072966258,5151.397909428076,13779.171161124794
2025-03-18 17:00,17,6428.0,8005.927571295552,3999.824405206436,11992.156360770801
2025-03-18 18:00,18,3164.0,5806.63171646796,1546.6474803487629,9676.340466840547
2025-03-18 19:00,19,472.0,3439.4831603674643,0.0,7438.506282095649
2025-03-18 20:00,20,97.0,1617.1492660419085,0.0,5824.459405278883
2025-03-18 21:00,21,84.0,692.3803937025586,0.0,4977.60366361452
2025-03-18 22:00,22,68.0,454.50635301549664,0.0,4472.929848081238
2025-03-18 23:00,23,68.0,421.46358428681833,0.0,4658.748003315435
2025-03-19 00:00,0,68.0,303.3139581020714,0.0,4242.209860540049
2025-03-19 01:00,1,68.0,173.68580945569556,0.0,4516.663626683108
2025-03-19 02:00,2,68.0,221.33310908236672,0.0,4233.963190413554
2025-03-19 03:00,3,68.0,406.2883598942999,0.0,4327.31470080703
2025-03-19 04:00,4,56.0,440.87068773289593,0.0,4239.490218950497
2025-03-19 05:00,5,53.0,153.6171799564836,0.0,4460.087636092478
2025-03-19 06:00,6,48.0,0.0,0.0,3842.44371087725
2025-03-19 07:00,7,142.0,234.54713269583863,0.0,4422.613460279719
2025-03-19 08:00,8,3166.0,1862.4488396161,0.0,5937.451724270216
2025-03-19 09:00,9,9067.0,4601.574234548678,457.81085340276695,8495.70509425972
2025-03-19 10:00,10,12549.0,7606.142198381066,4048.2770439403043,11704.937740330211
2025-03-19 11:00,11,13243.0,9878.406671442772,5994.38153296319,13869.760797636565
2025-03-19 12:00,12,13270.0,10940.049251879322,6993.817640627043,15013.922960341697
2025-03-19 13:00,13,13165.0,11034.877108287088,7283.4913984621435,15056.688431887735
2025-03-19 14:00,14,13406.0,10722.102087238787,6407.586870285956,14945.201213574468
2025-03-19 15:00,15,12275.0,10281.387519017162,6507.946170407193,14467.302343285415
2025-03-19 16:00,16,10923.0,9499.342027217735,5455.388331017423,13453.391102070209
2025-03-19 17:00,17,9291.0,8009.96787389246,4003.2523941689396,12269.41304791868
2025-03-19 18:00,18,4075.0,5815.833921770487,1386.8822093960362,10016.386527511926
2025-03-19 19:00,19,672.0,3454.146041182091,0.0,7361.57167652002
2025-03-19 20:00,20,222.0,1637.5539214908626,0.0,5490.101362985513
2025-03-19 21:00,21,106.0,718.7884292528242,0.0,4475.30191988917
2025-03-19 22:00,22,54.0,487.15814706508263,0.0,4308.446935192198
2025-03-19 23:00,23,50.0,460.57665108586116,0.0,4686.224623227129
2025-03-20 00:00,0,32.0,349.0814190543215,0.0,4200.2493743318955
2025-03-20 01:00,1,29.0,226.27498325102806,0.0,4207.95688509722
2025-03-20 02:00,2,25.0,280.8842309770016,0.0,4487.233205165602
2025-03-20 03:00,3,24.0,472.9134393528666,0.0,4476.357868959633
2025-03-20 04:00,4,24.0,514.6525132847446,0.0,4793.5835382251325
2025-03-20 05:00,5,24.0,234.60847896619634,0.0,4404.2683780696825
2025-03-20 06:00,6,24.0,0.0,0.0,3897.5043292504397
2025-03-20 07:00,7,54.0,329.992093056715,0.0,4434.322252703786
2025-03-20 08:00,8,1116.0,1965.075151073961,0.0,5839.418656162153
2025-03-20 09:00,9,4188.0,4711.309300617475,552.2138155655925,8833.786438212917
2025-03-20 10:00,10,7523.0,7722.881693788697,3839.997496696321,11995.418474641572
2025-03-20 11:00,11,9365.0,10002.01474228989,6158.674935279952,14064.351605487194
2025-03-20 12:00,12,11114.0,11070.358897403039,6938.125225429046,15058.67221419009
2025-03-20 13:00,13,11785.0,11171.690743625972,7142.693076296692,15346.82827428163
2025-03-20 14:00,14,11516.0,10865.192284933393,6814.341503985666,14781.55036884176
2025-03-20 15:00,15,10336.0,10430.49792664625,6151.5796027648685,14407.633277002256
2025-03-20 16:00,16,8143.0,9654.188456238779,5572.978076543437,13968.035194895709
2025-03-20 17:00,17,5404.0,8170.239554598042,4246.897863880591,12363.643029662691
2025-03-20 18:00,18,2452.0,5981.194917516519,1813.6148290330577,10157.814325252964
2025-03-20 19:00,19,307.0,3624.236814220405,0.0,7733.152976395274
2025-03-20 20:00,20,65.0,1811.9930413955735,0.0,5413.374625820563
2025-03-20 21:00,21,64.0,897.1744143822157,0.0,5268.783853898254
2025-03-20 22:00,22,43.0,669.0714281070022,0.0,4425.045575650153
2025-03-20 23:00,23,26.0,645.581645133273,0.0,4872.7952461536415
2025-03-21 00:00,0,16.0,536.7287017702647,0.0,4674.424145131406
2025-03-21 01:00,1,16.0,416.1035459728755,0.0,4565.687035774112
2025-03-21 02:00,2,16.0,472.4238091681491,0.0,4677.523438253472
2025-03-21 03:00,3,16.0,665.6868978283073,0.0,4497.497384696936
2025-03-21 04:00,4,16.0,708.1782739468426,0.0,4715.729691657041
2025-03-21 05:00,5,16.0,428.40297583456504,0.0,4519.542994935207
2025-03-21 06:00,6,16.0,132.3202057315375,0.0,4080.598094432842
2025-03-21 07:00,7,58.0,522.8777454776146,0.0,4513.743246430484
2025-03-21 08:00,8,1846.0,2156.791555563854,0.0,6217.951884436554
2025-03-21 09:00,9,6074.0,4901.389504267614,895.4954254598974,8857.284782889426
2025-03-21 10:00,10,8643.0,7910.868909584733,3895.502226118851,12226.779076514174
2025-03-21 11:00,11,10239.0,10187.464649750455,5970.45723849253,14474.336470508999
2025-03-21 12:00,12,10939.0,11252.841866512787,7234.889180415302,14873.569981258448
2025-03-21 13:00,13,10892.0,11350.793968834594,7534.408598646717,15611.336580440746
2025-03-21 14:00,14,9823.0,11040.521815284403,7222.944020229161,14899.562815002933
2025-03-21 15:00,15,8605.0,10601.680580403037,6393.50823504865,14398.441279366567
2025-03-21 16:00,16,6812.0,9820.873608604285,5770.539614492013,13971.768178874996
