MTU (CET/CEST),Area,Production Type,Generation(MW)
27/03/2025 17:00:00 - 27/03/2025 17:15:00,BZN|ES,Wind Onshore,5896.0
27/03/2025 17:15:00 - 27/03/2025 17:30:00,BZN|ES,Wind Onshore,5892.0
27/03/2025 17:30:00 - 27/03/2025 17:45:00,BZN|ES,Wind Onshore,6140.0
27/03/2025 17:45:00 - 27/03/2025 18:00:00,BZN|ES,Wind Onshore,6300.0
27/03/2025 18:00:00 - 27/03/2025 18:15:00,BZN|ES,Wind Onshore,6376.0
27/03/2025 18:15:00 - 27/03/2025 18:30:00,BZN|ES,Wind Onshore,6764.0
27/03/2025 18:30:00 - 27/03/2025 18:45:00,BZN|ES,Wind Onshore,7352.0
27/03/2025 18:45:00 - 27/03/2025 19:00:00,BZN|ES,Wind Onshore,7516.0
27/03/2025 19:00:00 - 27/03/2025 19:15:00,BZN|ES,Wind Onshore,7904.0
27/03/2025 19:15:00 - 27/03/2025 19:30:00,BZN|ES,Wind Onshore,8296.0
27/03/2025 19:30:00 - 27/03/2025 19:45:00,BZN|ES,Wind Onshore,8752.0
27/03/2025 19:45:00 - 27/03/2025 20:00:00,BZN|ES,Wind Onshore,8840.0
27/03/2025 20:00:00 - 27/03/2025 20:15:00,BZN|ES,Wind Onshore,8876.0
27/03/2025 20:15:00 - 27/03/2025 20:30:00,BZN|ES,Wind Onshore,9008.0
27/03/2025 20:30:00 - 27/03/2025 20:45:00,BZN|ES,Wind Onshore,9164.0
27/03/2025 20:45:00 - 27/03/2025 21:00:00,BZN|ES,Wind Onshore,9180.0
27/03/2025 21:00:00 - 27/03/2025 21:15:00,BZN|ES,Wind Onshore,9176.0
27/03/2025 21:15:00 - 27/03/2025 21:30:00,BZN|ES,Wind Onshore,9356.0
27/03/2025 21:30:00 - 27/03/2025 21:45:00,BZN|ES,Wind Onshore,9396.0
27/03/2025 21:45:00 - 27/03/2025 22:00:00,BZN|ES,Wind Onshore,9272.0
27/03/2025 22:00:00 - 27/03/2025 22:15:00,BZN|ES,Wind Onshore,8112.0
27/03/2025 22:15:00 - 27/03/2025 22:30:00,BZN|ES,Wind Onshore,8712.0
27/03/2025 22:30:00 - 27/03/2025 22:45:00,BZN|ES,Wind Onshore,8760.0
27/03/2025 22:45:00 - 27/03/2025 23:00:00,BZN|ES,Wind Onshore,8624.0
27/03/2025 23:00:00 - 27/03/2025 23:15:00,BZN|ES,Wind Onshore,8648.0
27/03/2025 23:15:00 - 27/03/2025 23:30:00,BZN|ES,Wind Onshore,8664.0
27/03/2025 23:30:00 - 27/03/2025 23:45:00,BZN|ES,Wind Onshore,8284.0
27/03/2025 23:45:00 - 28/03/2025 00:00:00,BZN|ES,Wind Onshore,7836.0
28/03/2025 00:00:00 - 28/03/2025 00:15:00,BZN|ES,Wind Onshore,7616.0
28/03/2025 00:15:00 - 28/03/2025 00:30:00,BZN|ES,Wind Onshore,8096.0
28/03/2025 00:30:00 - 28/03/2025 00:45:00,BZN|ES,Wind Onshore,8384.0
28/03/2025 00:45:00 - 28/03/2025 01:00:00,BZN|ES,Wind Onshore,7872.0
28/03/2025 01:00:00 - 28/03/2025 01:15:00,BZN|ES,Wind Onshore,7680.0
28/03/2025 01:15:00 - 28/03/2025 01:30:00,BZN|ES,Wind Onshore,8100.0
28/03/2025 01:30:00 - 28/03/2025 01:45:00,BZN|ES,Wind Onshore,8328.0
28/03/2025 01:45:00 - 28/03/2025 02:00:00,BZN|ES,Wind Onshore,8164.0
28/03/2025 02:00:00 - 28/03/2025 02:15:00,BZN|ES,Wind Onshore,7868.0
28/03/2025 02:15:00 - 28/03/2025 02:30:00,BZN|ES,Wind Onshore,7980.0
28/03/2025 02:30:00 - 28/03/2025 02:45:00,BZN|ES,Wind Onshore,7828.0
28/03/2025 02:45:00 - 28/03/2025 03:00:00,BZN|ES,Wind Onshore,7780.0
28/03/2025 03:00:00 - 28/03/2025 03:15:00,BZN|ES,Wind Onshore,7680.0
28/03/2025 03:15:00 - 28/03/2025 03:30:00,BZN|ES,Wind Onshore,7660.0
28/03/2025 03:30:00 - 28/03/2025 03:45:00,BZN|ES,Wind Onshore,7764.0
28/03/2025 03:45:00 - 28/03/2025 04:00:00,BZN|ES,Wind Onshore,7792.0
28/03/2025 04:00:00 - 28/03/2025 04:15:00,BZN|ES,Wind Onshore,7752.0
28/03/2025 04:15:00 - 28/03/2025 04:30:00,BZN|ES,Wind Onshore,7764.0
28/03/2025 04:30:00 - 28/03/2025 04:45:00,BZN|ES,Wind Onshore,7712.0
28/03/2025 04:45:00 - 28/03/2025 05:00:00,BZN|ES,Wind Onshore,7680.0
28/03/2025 05:00:00 - 28/03/2025 05:15:00,BZN|ES,Wind Onshore,7724.0
28/03/2025 05:15:00 - 28/03/2025 05:30:00,BZN|ES,Wind Onshore,7756.0
28/03/2025 05:30:00 - 28/03/2025 05:45:00,BZN|ES,Wind Onshore,7816.0
28/03/2025 05:45:00 - 28/03/2025 06:00:00,BZN|ES,Wind Onshore,7948.0
28/03/2025 06:00:00 - 28/03/2025 06:15:00,BZN|ES,Wind Onshore,8020.0
28/03/2025 06:15:00 - 28/03/2025 06:30:00,BZN|ES,Wind Onshore,7632.0
28/03/2025 06:30:00 - 28/03/2025 06:45:00,BZN|ES,Wind Onshore,7608.0
28/03/2025 06:45:00 - 28/03/2025 07:00:00,BZN|ES,Wind Onshore,7748.0
28/03/2025 07:00:00 - 28/03/2025 07:15:00,BZN|ES,Wind Onshore,7908.0
28/03/2025 07:15:00 - 28/03/2025 07:30:00,BZN|ES,Wind Onshore,7980.0
28/03/2025 07:30:00 - 28/03/2025 07:45:00,BZN|ES,Wind Onshore,7744.0
28/03/2025 07:45:00 - 28/03/2025 08:00:00,BZN|ES,Wind Onshore,7620.0
28/03/2025 08:00:00 - 28/03/2025 08:15:00,BZN|ES,Wind Onshore,7240.0
28/03/2025 08:15:00 - 28/03/2025 08:30:00,BZN|ES,Wind Onshore,7084.0
28/03/2025 08:30:00 - 28/03/2025 08:45:00,BZN|ES,Wind Onshore,6948.0
28/03/2025 08:45:00 - 28/03/2025 09:00:00,BZN|ES,Wind Onshore,6844.0
28/03/2025 09:00:00 - 28/03/2025 09:15:00,BZN|ES,Wind Onshore,6660.0
28/03/2025 09:15:00 - 28/03/2025 09:30:00,BZN|ES,Wind Onshore,6452.0
28/03/2025 09:30:00 - 28/03/2025 09:45:00,BZN|ES,Wind Onshore,6176.0
28/03/2025 09:45:00 - 28/03/2025 10:00:00,BZN|ES,Wind Onshore,5892.0
28/03/2025 10:00:00 - 28/03/2025 10:15:00,BZN|ES,Wind Onshore,5608.0
28/03/2025 10:15:00 - 28/03/2025 10:30:00,BZN|ES,Wind Onshore,5408.0
28/03/2025 10:30:00 - 28/03/2025 10:45:00,BZN|ES,Wind Onshore,5220.0
28/03/2025 10:45:00 - 28/03/2025 11:00:00,BZN|ES,Wind Onshore,5448.0
28/03/2025 11:00:00 - 28/03/2025 11:15:00,BZN|ES,Wind Onshore,5408.0
28/03/2025 11:15:00 - 28/03/2025 11:30:00,BZN|ES,Wind Onshore,5096.0
28/03/2025 11:30:00 - 28/03/2025 11:45:00,BZN|ES,Wind Onshore,5060.0
28/03/2025 11:45:00 - 28/03/2025 12:00:00,BZN|ES,Wind Onshore,4728.0
28/03/2025 12:00:00 - 28/03/2025 12:15:00,BZN|ES,Wind Onshore,4628.0
28/03/2025 12:15:00 - 28/03/2025 12:30:00,BZN|ES,Wind Onshore,4792.0
28/03/2025 12:30:00 - 28/03/2025 12:45:00,BZN|ES,Wind Onshore,4676.0
28/03/2025 12:45:00 - 28/03/2025 13:00:00,BZN|ES,Wind Onshore,4392.0
28/03/2025 13:00:00 - 28/03/2025 13:15:00,BZN|ES,Wind Onshore,4324.0
28/03/2025 13:15:00 - 28/03/2025 13:30:00,BZN|ES,Wind Onshore,4508.0
28/03/2025 13:30:00 - 28/03/2025 13:45:00,BZN|ES,Wind Onshore,4336.0
28/03/2025 13:45:00 - 28/03/2025 14:00:00,BZN|ES,Wind Onshore,4368.0
28/03/2025 14:00:00 - 28/03/2025 14:15:00,BZN|ES,Wind Onshore,4412.0
28/03/2025 14:15:00 - 28/03/2025 14:30:00,BZN|ES,Wind Onshore,4516.0
28/03/2025 14:30:00 - 28/03/2025 14:45:00,BZN|ES,Wind Onshore,4416.0
28/03/2025 14:45:00 - 28/03/2025 15:00:00,BZN|ES,Wind Onshore,4508.0
28/03/2025 15:00:00 - 28/03/2025 15:15:00,BZN|ES,Wind Onshore,4656.0
28/03/2025 15:15:00 - 28/03/2025 15:30:00,BZN|ES,Wind Onshore,4416.0
28/03/2025 15:30:00 - 28/03/2025 15:45:00,BZN|ES,Wind Onshore,4400.0
28/03/2025 15:45:00 - 28/03/2025 16:00:00,BZN|ES,Wind Onshore,4524.0
28/03/2025 16:00:00 - 28/03/2025 16:15:00,BZN|ES,Wind Onshore,4500.0
28/03/2025 16:15:00 - 28/03/2025 16:30:00,BZN|ES,Wind Onshore,5168.0
28/03/2025 16:30:00 - 28/03/2025 16:45:00,BZN|ES,Wind Onshore,5012.0
28/03/2025 16:45:00 - 28/03/2025 17:00:00,BZN|ES,Wind Onshore,5100.0
28/03/2025 17:00:00 - 28/03/2025 17:15:00,BZN|ES,Wind Onshore,5188.0
28/03/2025 17:15:00 - 28/03/2025 17:30:00,BZN|ES,Wind Onshore,5400.0
28/03/2025 17:30:00 - 28/03/2025 17:45:00,BZN|ES,Wind Onshore,5704.0
28/03/2025 17:45:00 - 28/03/2025 18:00:00,BZN|ES,Wind Onshore,5764.0
28/03/2025 18:00:00 - 28/03/2025 18:15:00,BZN|ES,Wind Onshore,6512.0
28/03/2025 18:15:00 - 28/03/2025 18:30:00,BZN|ES,Wind Onshore,8432.0
28/03/2025 18:30:00 - 28/03/2025 18:45:00,BZN|ES,Wind Onshore,9184.0
28/03/2025 18:45:00 - 28/03/2025 19:00:00,BZN|ES,Wind Onshore,10032.0
28/03/2025 19:00:00 - 28/03/2025 19:15:00,BZN|ES,Wind Onshore,11128.0
28/03/2025 19:15:00 - 28/03/2025 19:30:00,BZN|ES,Wind Onshore,11416.0
28/03/2025 19:30:00 - 28/03/2025 19:45:00,BZN|ES,Wind Onshore,11804.0
28/03/2025 19:45:00 - 28/03/2025 20:00:00,BZN|ES,Wind Onshore,12512.0
28/03/2025 20:00:00 - 28/03/2025 20:15:00,BZN|ES,Wind Onshore,12808.0
28/03/2025 20:15:00 - 28/03/2025 20:30:00,BZN|ES,Wind Onshore,12932.0
28/03/2025 20:30:00 - 28/03/2025 20:45:00,BZN|ES,Wind Onshore,13088.0
28/03/2025 20:45:00 - 28/03/2025 21:00:00,BZN|ES,Wind Onshore,13072.0
28/03/2025 21:00:00 - 28/03/2025 21:15:00,BZN|ES,Wind Onshore,13128.0
28/03/2025 21:15:00 - 28/03/2025 21:30:00,BZN|ES,Wind Onshore,13164.0
28/03/2025 21:30:00 - 28/03/2025 21:45:00,BZN|ES,Wind Onshore,13052.0
28/03/2025 21:45:00 - 28/03/2025 22:00:00,BZN|ES,Wind Onshore,12928.0
28/03/2025 22:00:00 - 28/03/2025 22:15:00,BZN|ES,Wind Onshore,11660.0
28/03/2025 22:15:00 - 28/03/2025 22:30:00,BZN|ES,Wind Onshore,11948.0
28/03/2025 22:30:00 - 28/03/2025 22:45:00,BZN|ES,Wind Onshore,11884.0
28/03/2025 22:45:00 - 28/03/2025 23:00:00,BZN|ES,Wind Onshore,11564.0
28/03/2025 23:00:00 - 28/03/2025 23:15:00,BZN|ES,Wind Onshore,11280.0
28/03/2025 23:15:00 - 28/03/2025 23:30:00,BZN|ES,Wind Onshore,11944.0
28/03/2025 23:30:00 - 28/03/2025 23:45:00,BZN|ES,Wind Onshore,12060.0
28/03/2025 23:45:00 - 29/03/2025 00:00:00,BZN|ES,Wind Onshore,11412.0
29/03/2025 00:00:00 - 29/03/2025 00:15:00,BZN|ES,Wind Onshore,10940.0
29/03/2025 00:15:00 - 29/03/2025 00:30:00,BZN|ES,Wind Onshore,11664.0
29/03/2025 00:30:00 - 29/03/2025 00:45:00,BZN|ES,Wind Onshore,11752.0
29/03/2025 00:45:00 - 29/03/2025 01:00:00,BZN|ES,Wind Onshore,11716.0
29/03/2025 01:00:00 - 29/03/2025 01:15:00,BZN|ES,Wind Onshore,11344.0
29/03/2025 01:15:00 - 29/03/2025 01:30:00,BZN|ES,Wind Onshore,11484.0
29/03/2025 01:30:00 - 29/03/2025 01:45:00,BZN|ES,Wind Onshore,11356.0
29/03/2025 01:45:00 - 29/03/2025 02:00:00,BZN|ES,Wind Onshore,11048.0
29/03/2025 02:00:00 - 29/03/2025 02:15:00,BZN|ES,Wind Onshore,10928.0
29/03/2025 02:15:00 - 29/03/2025 02:30:00,BZN|ES,Wind Onshore,11276.0
29/03/2025 02:30:00 - 29/03/2025 02:45:00,BZN|ES,Wind Onshore,11396.0
29/03/2025 02:45:00 - 29/03/2025 03:00:00,BZN|ES,Wind Onshore,11132.0
29/03/2025 03:00:00 - 29/03/2025 03:15:00,BZN|ES,Wind Onshore,11276.0
29/03/2025 03:15:00 - 29/03/2025 03:30:00,BZN|ES,Wind Onshore,11420.0
29/03/2025 03:30:00 - 29/03/2025 03:45:00,BZN|ES,Wind Onshore,11268.0
29/03/2025 03:45:00 - 29/03/2025 04:00:00,BZN|ES,Wind Onshore,10948.0
29/03/2025 04:00:00 - 29/03/2025 04:15:00,BZN|ES,Wind Onshore,10788.0
29/03/2025 04:15:00 - 29/03/2025 04:30:00,BZN|ES,Wind Onshore,10440.0
29/03/2025 04:30:00 - 29/03/2025 04:45:00,BZN|ES,Wind Onshore,10448.0
29/03/2025 04:45:00 - 29/03/2025 05:00:00,BZN|ES,Wind Onshore,10524.0
29/03/2025 05:00:00 - 29/03/2025 05:15:00,BZN|ES,Wind Onshore,10528.0
29/03/2025 05:15:00 - 29/03/2025 05:30:00,BZN|ES,Wind Onshore,10496.0
29/03/2025 05:30:00 - 29/03/2025 05:45:00,BZN|ES,Wind Onshore,10472.0
29/03/2025 05:45:00 - 29/03/2025 06:00:00,BZN|ES,Wind Onshore,10444.0
29/03/2025 06:00:00 - 29/03/2025 06:15:00,BZN|ES,Wind Onshore,10444.0
29/03/2025 06:15:00 - 29/03/2025 06:30:00,BZN|ES,Wind Onshore,10936.0
29/03/2025 06:30:00 - 29/03/2025 06:45:00,BZN|ES,Wind Onshore,11572.0
29/03/2025 06:45:00 - 29/03/2025 07:00:00,BZN|ES,Wind Onshore,11636.0
29/03/2025 07:00:00 - 29/03/2025 07:15:00,BZN|ES,Wind Onshore,11612.0
29/03/2025 07:15:00 - 29/03/2025 07:30:00,BZN|ES,Wind Onshore,11428.0
29/03/2025 07:30:00 - 29/03/2025 07:45:00,BZN|ES,Wind Onshore,11224.0
29/03/2025 07:45:00 - 29/03/2025 08:00:00,BZN|ES,Wind Onshore,11236.0
29/03/2025 08:00:00 - 29/03/2025 08:15:00,BZN|ES,Wind Onshore,10564.0
29/03/2025 08:15:00 - 29/03/2025 08:30:00,BZN|ES,Wind Onshore,9248.0
29/03/2025 08:30:00 - 29/03/2025 08:45:00,BZN|ES,Wind Onshore,8816.0
29/03/2025 08:45:00 - 29/03/2025 09:00:00,BZN|ES,Wind Onshore,8528.0
29/03/2025 09:00:00 - 29/03/2025 09:15:00,BZN|ES,Wind Onshore,7716.0
29/03/2025 09:15:00 - 29/03/2025 09:30:00,BZN|ES,Wind Onshore,7196.0
29/03/2025 09:30:00 - 29/03/2025 09:45:00,BZN|ES,Wind Onshore,6940.0
29/03/2025 09:45:00 - 29/03/2025 10:00:00,BZN|ES,Wind Onshore,6752.0
29/03/2025 10:00:00 - 29/03/2025 10:15:00,BZN|ES,Wind Onshore,6172.0
29/03/2025 10:15:00 - 29/03/2025 10:30:00,BZN|ES,Wind Onshore,5404.0
29/03/2025 10:30:00 - 29/03/2025 10:45:00,BZN|ES,Wind Onshore,5236.0
29/03/2025 10:45:00 - 29/03/2025 11:00:00,BZN|ES,Wind Onshore,5116.0
29/03/2025 11:00:00 - 29/03/2025 11:15:00,BZN|ES,Wind Onshore,4968.0
29/03/2025 11:15:00 - 29/03/2025 11:30:00,BZN|ES,Wind Onshore,5092.0
29/03/2025 11:30:00 - 29/03/2025 11:45:00,BZN|ES,Wind Onshore,5456.0
29/03/2025 11:45:00 - 29/03/2025 12:00:00,BZN|ES,Wind Onshore,6068.0
29/03/2025 12:00:00 - 29/03/2025 12:15:00,BZN|ES,Wind Onshore,6164.0
29/03/2025 12:15:00 - 29/03/2025 12:30:00,BZN|ES,Wind Onshore,5704.0
29/03/2025 12:30:00 - 29/03/2025 12:45:00,BZN|ES,Wind Onshore,5300.0
29/03/2025 12:45:00 - 29/03/2025 13:00:00,BZN|ES,Wind Onshore,4960.0
29/03/2025 13:00:00 - 29/03/2025 13:15:00,BZN|ES,Wind Onshore,4692.0
29/03/2025 13:15:00 - 29/03/2025 13:30:00,BZN|ES,Wind Onshore,4544.0
29/03/2025 13:30:00 - 29/03/2025 13:45:00,BZN|ES,Wind Onshore,4436.0
29/03/2025 13:45:00 - 29/03/2025 14:00:00,BZN|ES,Wind Onshore,4516.0
29/03/2025 14:00:00 - 29/03/2025 14:15:00,BZN|ES,Wind Onshore,4560.0
29/03/2025 14:15:00 - 29/03/2025 14:30:00,BZN|ES,Wind Onshore,4624.0
29/03/2025 14:30:00 - 29/03/2025 14:45:00,BZN|ES,Wind Onshore,4784.0
29/03/2025 14:45:00 - 29/03/2025 15:00:00,BZN|ES,Wind Onshore,4696.0
29/03/2025 15:00:00 - 29/03/2025 15:15:00,BZN|ES,Wind Onshore,4568.0
29/03/2025 15:15:00 - 29/03/2025 15:30:00,BZN|ES,Wind Onshore,4404.0
29/03/2025 15:30:00 - 29/03/2025 15:45:00,BZN|ES,Wind Onshore,4336.0
29/03/2025 15:45:00 - 29/03/2025 16:00:00,BZN|ES,Wind Onshore,4396.0
29/03/2025 16:00:00 - 29/03/2025 16:15:00,BZN|ES,Wind Onshore,4452.0
29/03/2025 16:15:00 - 29/03/2025 16:30:00,BZN|ES,Wind Onshore,4384.0
29/03/2025 16:30:00 - 29/03/2025 16:45:00,BZN|ES,Wind Onshore,4696.0
29/03/2025 16:45:00 - 29/03/2025 17:00:00,BZN|ES,Wind Onshore,4900.0
29/03/2025 17:00:00 - 29/03/2025 17:15:00,BZN|ES,Wind Onshore,5020.0
29/03/2025 17:15:00 - 29/03/2025 17:30:00,BZN|ES,Wind Onshore,5292.0
29/03/2025 17:30:00 - 29/03/2025 17:45:00,BZN|ES,Wind Onshore,5616.0
29/03/2025 17:45:00 - 29/03/2025 18:00:00,BZN|ES,Wind Onshore,6148.0
29/03/2025 18:00:00 - 29/03/2025 18:15:00,BZN|ES,Wind Onshore,6996.0
29/03/2025 18:15:00 - 29/03/2025 18:30:00,BZN|ES,Wind Onshore,8172.0
29/03/2025 18:30:00 - 29/03/2025 18:45:00,BZN|ES,Wind Onshore,9248.0
29/03/2025 18:45:00 - 29/03/2025 19:00:00,BZN|ES,Wind Onshore,10352.0
29/03/2025 19:00:00 - 29/03/2025 19:15:00,BZN|ES,Wind Onshore,11832.0
29/03/2025 19:15:00 - 29/03/2025 19:30:00,BZN|ES,Wind Onshore,13376.0
29/03/2025 19:30:00 - 29/03/2025 19:45:00,BZN|ES,Wind Onshore,14468.0
29/03/2025 19:45:00 - 29/03/2025 20:00:00,BZN|ES,Wind Onshore,14768.0
29/03/2025 20:00:00 - 29/03/2025 20:15:00,BZN|ES,Wind Onshore,14900.0
29/03/2025 20:15:00 - 29/03/2025 20:30:00,BZN|ES,Wind Onshore,14872.0
29/03/2025 20:30:00 - 29/03/2025 20:45:00,BZN|ES,Wind Onshore,14944.0
29/03/2025 20:45:00 - 29/03/2025 21:00:00,BZN|ES,Wind Onshore,15092.0
29/03/2025 21:00:00 - 29/03/2025 21:15:00,BZN|ES,Wind Onshore,15136.0
29/03/2025 21:15:00 - 29/03/2025 21:30:00,BZN|ES,Wind Onshore,14852.0
29/03/2025 21:30:00 - 29/03/2025 21:45:00,BZN|ES,Wind Onshore,14936.0
29/03/2025 21:45:00 - 29/03/2025 22:00:00,BZN|ES,Wind Onshore,15104.0
29/03/2025 22:00:00 - 29/03/2025 22:15:00,BZN|ES,Wind Onshore,15040.0
29/03/2025 22:15:00 - 29/03/2025 22:30:00,BZN|ES,Wind Onshore,14940.0
29/03/2025 22:30:00 - 29/03/2025 22:45:00,BZN|ES,Wind Onshore,14572.0
29/03/2025 22:45:00 - 29/03/2025 23:00:00,BZN|ES,Wind Onshore,14500.0
29/03/2025 23:00:00 - 29/03/2025 23:15:00,BZN|ES,Wind Onshore,14324.0
29/03/2025 23:15:00 - 29/03/2025 23:30:00,BZN|ES,Wind Onshore,14284.0
29/03/2025 23:30:00 - 29/03/2025 23:45:00,BZN|ES,Wind Onshore,14084.0
29/03/2025 23:45:00 - 30/03/2025 00:00:00,BZN|ES,Wind Onshore,13440.0
30/03/2025 00:00:00 - 30/03/2025 00:15:00,BZN|ES,Wind Onshore,12884.0
30/03/2025 00:15:00 - 30/03/2025 00:30:00,BZN|ES,Wind Onshore,12656.0
30/03/2025 00:30:00 - 30/03/2025 00:45:00,BZN|ES,Wind Onshore,11956.0
30/03/2025 00:45:00 - 30/03/2025 01:00:00,BZN|ES,Wind Onshore,11492.0
30/03/2025 01:00:00 - 30/03/2025 01:15:00,BZN|ES,Wind Onshore,10836.0
30/03/2025 01:15:00 - 30/03/2025 01:30:00,BZN|ES,Wind Onshore,9876.0
30/03/2025 01:30:00 - 30/03/2025 01:45:00 (CET),BZN|ES,Wind Onshore,9840.0
30/03/2025 01:45:00 (CET) - 30/03/2025 03:00:00 (CEST),BZN|ES,Wind Onshore,9888.0
30/03/2025 03:00:00 (CEST) - 30/03/2025 03:15:00,BZN|ES,Wind Onshore,9500.0
30/03/2025 03:15:00 - 30/03/2025 03:30:00,BZN|ES,Wind Onshore,9588.0
30/03/2025 03:30:00 - 30/03/2025 03:45:00,BZN|ES,Wind Onshore,9324.0
30/03/2025 03:45:00 - 30/03/2025 04:00:00,BZN|ES,Wind Onshore,9096.0
30/03/2025 04:00:00 - 30/03/2025 04:15:00,BZN|ES,Wind Onshore,8988.0
30/03/2025 04:15:00 - 30/03/2025 04:30:00,BZN|ES,Wind Onshore,9080.0
30/03/2025 04:30:00 - 30/03/2025 04:45:00,BZN|ES,Wind Onshore,8732.0
30/03/2025 04:45:00 - 30/03/2025 05:00:00,BZN|ES,Wind Onshore,8652.0
30/03/2025 05:00:00 - 30/03/2025 05:15:00,BZN|ES,Wind Onshore,8772.0
30/03/2025 05:15:00 - 30/03/2025 05:30:00,BZN|ES,Wind Onshore,8908.0
30/03/2025 05:30:00 - 30/03/2025 05:45:00,BZN|ES,Wind Onshore,8972.0
30/03/2025 05:45:00 - 30/03/2025 06:00:00,BZN|ES,Wind Onshore,8900.0
30/03/2025 06:00:00 - 30/03/2025 06:15:00,BZN|ES,Wind Onshore,8980.0
30/03/2025 06:15:00 - 30/03/2025 06:30:00,BZN|ES,Wind Onshore,9168.0
30/03/2025 06:30:00 - 30/03/2025 06:45:00,BZN|ES,Wind Onshore,9768.0
30/03/2025 06:45:00 - 30/03/2025 07:00:00,BZN|ES,Wind Onshore,9884.0
30/03/2025 07:00:00 - 30/03/2025 07:15:00,BZN|ES,Wind Onshore,9720.0
30/03/2025 07:15:00 - 30/03/2025 07:30:00,BZN|ES,Wind Onshore,9392.0
30/03/2025 07:30:00 - 30/03/2025 07:45:00,BZN|ES,Wind Onshore,9604.0
30/03/2025 07:45:00 - 30/03/2025 08:00:00,BZN|ES,Wind Onshore,9648.0
30/03/2025 08:00:00 - 30/03/2025 08:15:00,BZN|ES,Wind Onshore,9736.0
30/03/2025 08:15:00 - 30/03/2025 08:30:00,BZN|ES,Wind Onshore,9952.0
30/03/2025 08:30:00 - 30/03/2025 08:45:00,BZN|ES,Wind Onshore,10068.0
30/03/2025 08:45:00 - 30/03/2025 09:00:00,BZN|ES,Wind Onshore,9324.0
30/03/2025 09:00:00 - 30/03/2025 09:15:00,BZN|ES,Wind Onshore,8256.0
30/03/2025 09:15:00 - 30/03/2025 09:30:00,BZN|ES,Wind Onshore,7772.0
30/03/2025 09:30:00 - 30/03/2025 09:45:00,BZN|ES,Wind Onshore,7404.0
30/03/2025 09:45:00 - 30/03/2025 10:00:00,BZN|ES,Wind Onshore,7004.0
30/03/2025 10:00:00 - 30/03/2025 10:15:00,BZN|ES,Wind Onshore,6596.0
30/03/2025 10:15:00 - 30/03/2025 10:30:00,BZN|ES,Wind Onshore,5236.0
30/03/2025 10:30:00 - 30/03/2025 10:45:00,BZN|ES,Wind Onshore,4716.0
30/03/2025 10:45:00 - 30/03/2025 11:00:00,BZN|ES,Wind Onshore,4212.0
30/03/2025 11:00:00 - 30/03/2025 11:15:00,BZN|ES,Wind Onshore,3856.0
30/03/2025 11:15:00 - 30/03/2025 11:30:00,BZN|ES,Wind Onshore,3720.0
30/03/2025 11:30:00 - 30/03/2025 11:45:00,BZN|ES,Wind Onshore,3596.0
30/03/2025 11:45:00 - 30/03/2025 12:00:00,BZN|ES,Wind Onshore,3528.0
30/03/2025 12:00:00 - 30/03/2025 12:15:00,BZN|ES,Wind Onshore,3392.0
30/03/2025 12:15:00 - 30/03/2025 12:30:00,BZN|ES,Wind Onshore,3196.0
30/03/2025 12:30:00 - 30/03/2025 12:45:00,BZN|ES,Wind Onshore,3124.0
30/03/2025 12:45:00 - 30/03/2025 13:00:00,BZN|ES,Wind Onshore,2900.0
30/03/2025 13:00:00 - 30/03/2025 13:15:00,BZN|ES,Wind Onshore,2816.0
30/03/2025 13:15:00 - 30/03/2025 13:30:00,BZN|ES,Wind Onshore,3128.0
30/03/2025 13:30:00 - 30/03/2025 13:45:00,BZN|ES,Wind Onshore,3356.0
30/03/2025 13:45:00 - 30/03/2025 14:00:00,BZN|ES,Wind Onshore,3088.0
30/03/2025 14:00:00 - 30/03/2025 14:15:00,BZN|ES,Wind Onshore,3080.0
30/03/2025 14:15:00 - 30/03/2025 14:30:00,BZN|ES,Wind Onshore,2868.0
30/03/2025 14:30:00 - 30/03/2025 14:45:00,BZN|ES,Wind Onshore,2840.0
30/03/2025 14:45:00 - 30/03/2025 15:00:00,BZN|ES,Wind Onshore,2844.0
30/03/2025 15:00:00 - 30/03/2025 15:15:00,BZN|ES,Wind Onshore,2668.0
30/03/2025 15:15:00 - 30/03/2025 15:30:00,BZN|ES,Wind Onshore,2680.0
30/03/2025 15:30:00 - 30/03/2025 15:45:00,BZN|ES,Wind Onshore,2704.0
30/03/2025 15:45:00 - 30/03/2025 16:00:00,BZN|ES,Wind Onshore,2472.0
30/03/2025 16:00:00 - 30/03/2025 16:15:00,BZN|ES,Wind Onshore,2348.0
30/03/2025 16:15:00 - 30/03/2025 16:30:00,BZN|ES,Wind Onshore,2436.0
30/03/2025 16:30:00 - 30/03/2025 16:45:00,BZN|ES,Wind Onshore,2516.0
30/03/2025 16:45:00 - 30/03/2025 17:00:00,BZN|ES,Wind Onshore,2684.0
30/03/2025 17:00:00 - 30/03/2025 17:15:00,BZN|ES,Wind Onshore,2808.0
30/03/2025 17:15:00 - 30/03/2025 17:30:00,BZN|ES,Wind Onshore,2808.0
30/03/2025 17:30:00 - 30/03/2025 17:45:00,BZN|ES,Wind Onshore,2992.0
30/03/2025 17:45:00 - 30/03/2025 18:00:00,BZN|ES,Wind Onshore,3444.0
30/03/2025 18:00:00 - 30/03/2025 18:15:00,BZN|ES,Wind Onshore,4012.0
30/03/2025 18:15:00 - 30/03/2025 18:30:00,BZN|ES,Wind Onshore,3876.0
