MTU (CET/CEST),Area,Production Type,Generation(MW)
01/01/2025 22:00:00 - 01/01/2025 22:15:00,BZN|ES,Solar,76.0
01/01/2025 22:15:00 - 01/01/2025 22:30:00,BZN|ES,Solar,76.0
01/01/2025 22:30:00 - 01/01/2025 22:45:00,BZN|ES,Solar,76.0
01/01/2025 22:45:00 - 01/01/2025 23:00:00,BZN|ES,Solar,76.0
01/01/2025 23:00:00 - 01/01/2025 23:15:00,BZN|ES,Solar,76.0
01/01/2025 23:15:00 - 01/01/2025 23:30:00,BZN|ES,Solar,76.0
01/01/2025 23:30:00 - 01/01/2025 23:45:00,BZN|ES,Solar,76.0
01/01/2025 23:45:00 - 02/01/2025 00:00:00,BZN|ES,Solar,76.0
02/01/2025 00:00:00 - 02/01/2025 00:15:00,BZN|ES,Solar,76.0
02/01/2025 00:15:00 - 02/01/2025 00:30:00,BZN|ES,Solar,12.0
02/01/2025 00:30:00 - 02/01/2025 00:45:00,BZN|ES,Solar,4.0
02/01/2025 00:45:00 - 02/01/2025 01:00:00,BZN|ES,Solar,4.0
02/01/2025 01:00:00 - 02/01/2025 01:15:00,BZN|ES,Solar,4.0
02/01/2025 01:15:00 - 02/01/2025 01:30:00,BZN|ES,Solar,4.0
02/01/2025 01:30:00 - 02/01/2025 01:45:00,BZN|ES,Solar,4.0
02/01/2025 01:45:00 - 02/01/2025 02:00:00,BZN|ES,Solar,4.0
02/01/2025 02:00:00 - 02/01/2025 02:15:00,BZN|ES,Solar,4.0
02/01/2025 02:15:00 - 02/01/2025 02:30:00,BZN|ES,Solar,4.0
02/01/2025 02:30:00 - 02/01/2025 02:45:00,BZN|ES,Solar,4.0
02/01/2025 02:45:00 - 02/01/2025 03:00:00,BZN|ES,Solar,4.0
02/01/2025 03:00:00 - 02/01/2025 03:15:00,BZN|ES,Solar,4.0
02/01/2025 03:15:00 - 02/01/2025 03:30:00,BZN|ES,Solar,4.0
02/01/2025 03:30:00 - 02/01/2025 03:45:00,BZN|ES,Solar,4.0
02/01/2025 03:45:00 - 02/01/2025 04:00:00,BZN|ES,Solar,4.0
02/01/2025 04:00:00 - 02/01/2025 04:15:00,BZN|ES,Solar,4.0
02/01/2025 04:15:00 - 02/01/2025 04:30:00,BZN|ES,Solar,4.0
02/01/2025 04:30:00 - 02/01/2025 04:45:00,BZN|ES,Solar,8.0
02/01/2025 04:45:00 - 02/01/2025 05:00:00,BZN|ES,Solar,12.0
02/01/2025 05:00:00 - 02/01/2025 05:15:00,BZN|ES,Solar,12.0
02/01/2025 05:15:00 - 02/01/2025 05:30:00,BZN|ES,Solar,16.0
02/01/2025 05:30:00 - 02/01/2025 05:45:00,BZN|ES,Solar,20.0
02/01/2025 05:45:00 - 02/01/2025 06:00:00,BZN|ES,Solar,20.0
02/01/2025 06:00:00 - 02/01/2025 06:15:00,BZN|ES,Solar,20.0
02/01/2025 06:15:00 - 02/01/2025 06:30:00,BZN|ES,Solar,20.0
02/01/2025 06:30:00 - 02/01/2025 06:45:00,BZN|ES,Solar,20.0
02/01/2025 06:45:00 - 02/01/2025 07:00:00,BZN|ES,Solar,20.0
02/01/2025 07:00:00 - 02/01/2025 07:15:00,BZN|ES,Solar,20.0
02/01/2025 07:15:00 - 02/01/2025 07:30:00,BZN|ES,Solar,20.0
02/01/2025 07:30:00 - 02/01/2025 07:45:00,BZN|ES,Solar,20.0
02/01/2025 07:45:00 - 02/01/2025 08:00:00,BZN|ES,Solar,20.0
02/01/2025 08:00:00 - 02/01/2025 08:15:00,BZN|ES,Solar,20.0
02/01/2025 08:15:00 - 02/01/2025 08:30:00,BZN|ES,Solar,24.0
02/01/2025 08:30:00 - 02/01/2025 08:45:00,BZN|ES,Solar,36.0
02/01/2025 08:45:00 - 02/01/2025 09:00:00,BZN|ES,Solar,180.0
02/01/2025 09:00:00 - 02/01/2025 09:15:00,BZN|ES,Solar,548.0
02/01/2025 09:15:00 - 02/01/2025 09:30:00,BZN|ES,Solar,1420.0
02/01/2025 09:30:00 - 02/01/2025 09:45:00,BZN|ES,Solar,2808.0
02/01/2025 09:45:00 - 02/01/2025 10:00:00,BZN|ES,Solar,4464.0
02/01/2025 10:00:00 - 02/01/2025 10:15:00,BZN|ES,Solar,6236.0
02/01/2025 10:15:00 - 02/01/2025 10:30:00,BZN|ES,Solar,8060.0
02/01/2025 10:30:00 - 02/01/2025 10:45:00,BZN|ES,Solar,9492.0
02/01/2025 10:45:00 - 02/01/2025 11:00:00,BZN|ES,Solar,10484.0
02/01/2025 11:00:00 - 02/01/2025 11:15:00,BZN|ES,Solar,11064.0
02/01/2025 11:15:00 - 02/01/2025 11:30:00,BZN|ES,Solar,12016.0
02/01/2025 11:30:00 - 02/01/2025 11:45:00,BZN|ES,Solar,12436.0
02/01/2025 11:45:00 - 02/01/2025 12:00:00,BZN|ES,Solar,12728.0
02/01/2025 12:00:00 - 02/01/2025 12:15:00,BZN|ES,Solar,13072.0
02/01/2025 12:15:00 - 02/01/2025 12:30:00,BZN|ES,Solar,13288.0
02/01/2025 12:30:00 - 02/01/2025 12:45:00,BZN|ES,Solar,13336.0
02/01/2025 12:45:00 - 02/01/2025 13:00:00,BZN|ES,Solar,13388.0
02/01/2025 13:00:00 - 02/01/2025 13:15:00,BZN|ES,Solar,13364.0
02/01/2025 13:15:00 - 02/01/2025 13:30:00,BZN|ES,Solar,13340.0
02/01/2025 13:30:00 - 02/01/2025 13:45:00,BZN|ES,Solar,13412.0
02/01/2025 13:45:00 - 02/01/2025 14:00:00,BZN|ES,Solar,13508.0
02/01/2025 14:00:00 - 02/01/2025 14:15:00,BZN|ES,Solar,13604.0
02/01/2025 14:15:00 - 02/01/2025 14:30:00,BZN|ES,Solar,13828.0
02/01/2025 14:30:00 - 02/01/2025 14:45:00,BZN|ES,Solar,13872.0
02/01/2025 14:45:00 - 02/01/2025 15:00:00,BZN|ES,Solar,13932.0
02/01/2025 15:00:00 - 02/01/2025 15:15:00,BZN|ES,Solar,14012.0
02/01/2025 15:15:00 - 02/01/2025 15:30:00,BZN|ES,Solar,13980.0
02/01/2025 15:30:00 - 02/01/2025 15:45:00,BZN|ES,Solar,13836.0
02/01/2025 15:45:00 - 02/01/2025 16:00:00,BZN|ES,Solar,13516.0
02/01/2025 16:00:00 - 02/01/2025 16:15:00,BZN|ES,Solar,12960.0
02/01/2025 16:15:00 - 02/01/2025 16:30:00,BZN|ES,Solar,12076.0
02/01/2025 16:30:00 - 02/01/2025 16:45:00,BZN|ES,Solar,11116.0
02/01/2025 16:45:00 - 02/01/2025 17:00:00,BZN|ES,Solar,9608.0
02/01/2025 17:00:00 - 02/01/2025 17:15:00,BZN|ES,Solar,7712.0
02/01/2025 17:15:00 - 02/01/2025 17:30:00,BZN|ES,Solar,5576.0
02/01/2025 17:30:00 - 02/01/2025 17:45:00,BZN|ES,Solar,3904.0
02/01/2025 17:45:00 - 02/01/2025 18:00:00,BZN|ES,Solar,2292.0
02/01/2025 18:00:00 - 02/01/2025 18:15:00,BZN|ES,Solar,1228.0
02/01/2025 18:15:00 - 02/01/2025 18:30:00,BZN|ES,Solar,596.0
02/01/2025 18:30:00 - 02/01/2025 18:45:00,BZN|ES,Solar,300.0
02/01/2025 18:45:00 - 02/01/2025 19:00:00,BZN|ES,Solar,192.0
02/01/2025 19:00:00 - 02/01/2025 19:15:00,BZN|ES,Solar,172.0
02/01/2025 19:15:00 - 02/01/2025 19:30:00,BZN|ES,Solar,168.0
02/01/2025 19:30:00 - 02/01/2025 19:45:00,BZN|ES,Solar,164.0
02/01/2025 19:45:00 - 02/01/2025 20:00:00,BZN|ES,Solar,164.0
02/01/2025 20:00:00 - 02/01/2025 20:15:00,BZN|ES,Solar,160.0
02/01/2025 20:15:00 - 02/01/2025 20:30:00,BZN|ES,Solar,164.0
02/01/2025 20:30:00 - 02/01/2025 20:45:00,BZN|ES,Solar,164.0
02/01/2025 20:45:00 - 02/01/2025 21:00:00,BZN|ES,Solar,164.0
02/01/2025 21:00:00 - 02/01/2025 21:15:00,BZN|ES,Solar,164.0
02/01/2025 21:15:00 - 02/01/2025 21:30:00,BZN|ES,Solar,164.0
02/01/2025 21:30:00 - 02/01/2025 21:45:00,BZN|ES,Solar,160.0
02/01/2025 21:45:00 - 02/01/2025 22:00:00,BZN|ES,Solar,164.0
02/01/2025 22:00:00 - 02/01/2025 22:15:00,BZN|ES,Solar,160.0
02/01/2025 22:15:00 - 02/01/2025 22:30:00,BZN|ES,Solar,160.0
02/01/2025 22:30:00 - 02/01/2025 22:45:00,BZN|ES,Solar,92.0
02/01/2025 22:45:00 - 02/01/2025 23:00:00,BZN|ES,Solar,64.0
02/01/2025 23:00:00 - 02/01/2025 23:15:00,BZN|ES,Solar,64.0
02/01/2025 23:15:00 - 02/01/2025 23:30:00,BZN|ES,Solar,52.0
02/01/2025 23:30:00 - 02/01/2025 23:45:00,BZN|ES,Solar,44.0
02/01/2025 23:45:00 - 03/01/2025 00:00:00,BZN|ES,Solar,44.0
03/01/2025 00:00:00 - 03/01/2025 00:15:00,BZN|ES,Solar,48.0
03/01/2025 00:15:00 - 03/01/2025 00:30:00,BZN|ES,Solar,48.0
03/01/2025 00:30:00 - 03/01/2025 00:45:00,BZN|ES,Solar,48.0
03/01/2025 00:45:00 - 03/01/2025 01:00:00,BZN|ES,Solar,48.0
03/01/2025 01:00:00 - 03/01/2025 01:15:00,BZN|ES,Solar,48.0
03/01/2025 01:15:00 - 03/01/2025 01:30:00,BZN|ES,Solar,48.0
03/01/2025 01:30:00 - 03/01/2025 01:45:00,BZN|ES,Solar,44.0
03/01/2025 01:45:00 - 03/01/2025 02:00:00,BZN|ES,Solar,48.0
03/01/2025 02:00:00 - 03/01/2025 02:15:00,BZN|ES,Solar,48.0
03/01/2025 02:15:00 - 03/01/2025 02:30:00,BZN|ES,Solar,48.0
03/01/2025 02:30:00 - 03/01/2025 02:45:00,BZN|ES,Solar,48.0
03/01/2025 02:45:00 - 03/01/2025 03:00:00,BZN|ES,Solar,48.0
03/01/2025 03:00:00 - 03/01/2025 03:15:00,BZN|ES,Solar,44.0
03/01/2025 03:15:00 - 03/01/2025 03:30:00,BZN|ES,Solar,36.0
03/01/2025 03:30:00 - 03/01/2025 03:45:00,BZN|ES,Solar,32.0
03/01/2025 03:45:00 - 03/01/2025 04:00:00,BZN|ES,Solar,32.0
03/01/2025 04:00:00 - 03/01/2025 04:15:00,BZN|ES,Solar,32.0
03/01/2025 04:15:00 - 03/01/2025 04:30:00,BZN|ES,Solar,32.0
03/01/2025 04:30:00 - 03/01/2025 04:45:00,BZN|ES,Solar,32.0
03/01/2025 04:45:00 - 03/01/2025 05:00:00,BZN|ES,Solar,32.0
03/01/2025 05:00:00 - 03/01/2025 05:15:00,BZN|ES,Solar,32.0
03/01/2025 05:15:00 - 03/01/2025 05:30:00,BZN|ES,Solar,32.0
03/01/2025 05:30:00 - 03/01/2025 05:45:00,BZN|ES,Solar,32.0
03/01/2025 05:45:00 - 03/01/2025 06:00:00,BZN|ES,Solar,32.0
03/01/2025 06:00:00 - 03/01/2025 06:15:00,BZN|ES,Solar,32.0
03/01/2025 06:15:00 - 03/01/2025 06:30:00,BZN|ES,Solar,32.0
03/01/2025 06:30:00 - 03/01/2025 06:45:00,BZN|ES,Solar,32.0
03/01/2025 06:45:00 - 03/01/2025 07:00:00,BZN|ES,Solar,32.0
03/01/2025 07:00:00 - 03/01/2025 07:15:00,BZN|ES,Solar,32.0
03/01/2025 07:15:00 - 03/01/2025 07:30:00,BZN|ES,Solar,32.0
03/01/2025 07:30:00 - 03/01/2025 07:45:00,BZN|ES,Solar,32.0
03/01/2025 07:45:00 - 03/01/2025 08:00:00,BZN|ES,Solar,32.0
03/01/2025 08:00:00 - 03/01/2025 08:15:00,BZN|ES,Solar,32.0
03/01/2025 08:15:00 - 03/01/2025 08:30:00,BZN|ES,Solar,36.0
03/01/2025 08:30:00 - 03/01/2025 08:45:00,BZN|ES,Solar,52.0
03/01/2025 08:45:00 - 03/01/2025 09:00:00,BZN|ES,Solar,216.0
03/01/2025 09:00:00 - 03/01/2025 09:15:00,BZN|ES,Solar,604.0
03/01/2025 09:15:00 - 03/01/2025 09:30:00,BZN|ES,Solar,1412.0
03/01/2025 09:30:00 - 03/01/2025 09:45:00,BZN|ES,Solar,2536.0
03/01/2025 09:45:00 - 03/01/2025 10:00:00,BZN|ES,Solar,3808.0
03/01/2025 10:00:00 - 03/01/2025 10:15:00,BZN|ES,Solar,4900.0
03/01/2025 10:15:00 - 03/01/2025 10:30:00,BZN|ES,Solar,6772.0
03/01/2025 10:30:00 - 03/01/2025 10:45:00,BZN|ES,Solar,7900.0
03/01/2025 10:45:00 - 03/01/2025 11:00:00,BZN|ES,Solar,8768.0
03/01/2025 11:00:00 - 03/01/2025 11:15:00,BZN|ES,Solar,9324.0
03/01/2025 11:15:00 - 03/01/2025 11:30:00,BZN|ES,Solar,10284.0
03/01/2025 11:30:00 - 03/01/2025 11:45:00,BZN|ES,Solar,10700.0
03/01/2025 11:45:00 - 03/01/2025 12:00:00,BZN|ES,Solar,10864.0
03/01/2025 12:00:00 - 03/01/2025 12:15:00,BZN|ES,Solar,11200.0
03/01/2025 12:15:00 - 03/01/2025 12:30:00,BZN|ES,Solar,11636.0
03/01/2025 12:30:00 - 03/01/2025 12:45:00,BZN|ES,Solar,11756.0
03/01/2025 12:45:00 - 03/01/2025 13:00:00,BZN|ES,Solar,11740.0
03/01/2025 13:00:00 - 03/01/2025 13:15:00,BZN|ES,Solar,11668.0
03/01/2025 13:15:00 - 03/01/2025 13:30:00,BZN|ES,Solar,11420.0
03/01/2025 13:30:00 - 03/01/2025 13:45:00,BZN|ES,Solar,11288.0
03/01/2025 13:45:00 - 03/01/2025 14:00:00,BZN|ES,Solar,11140.0
03/01/2025 14:00:00 - 03/01/2025 14:15:00,BZN|ES,Solar,10956.0
03/01/2025 14:15:00 - 03/01/2025 14:30:00,BZN|ES,Solar,10896.0
03/01/2025 14:30:00 - 03/01/2025 14:45:00,BZN|ES,Solar,10748.0
03/01/2025 14:45:00 - 03/01/2025 15:00:00,BZN|ES,Solar,10216.0
03/01/2025 15:00:00 - 03/01/2025 15:15:00,BZN|ES,Solar,10036.0
03/01/2025 15:15:00 - 03/01/2025 15:30:00,BZN|ES,Solar,9728.0
03/01/2025 15:30:00 - 03/01/2025 15:45:00,BZN|ES,Solar,9568.0
03/01/2025 15:45:00 - 03/01/2025 16:00:00,BZN|ES,Solar,9040.0
03/01/2025 16:00:00 - 03/01/2025 16:15:00,BZN|ES,Solar,8548.0
03/01/2025 16:15:00 - 03/01/2025 16:30:00,BZN|ES,Solar,7644.0
