MTU (CET/CEST),Area,Production Type,Generation(MW)
02/01/2025 09:45:00 - 02/01/2025 10:00:00,BZN|ES,Hydro Water Reservoir,2504.0
02/01/2025 10:00:00 - 02/01/2025 10:15:00,BZN|ES,Hydro Water Reservoir,1964.0
02/01/2025 10:15:00 - 02/01/2025 10:30:00,BZN|ES,Hydro Water Reservoir,1808.0
02/01/2025 10:30:00 - 02/01/2025 10:45:00,BZN|ES,Hydro Water Reservoir,1680.0
02/01/2025 10:45:00 - 02/01/2025 11:00:00,BZN|ES,Hydro Water Reservoir,1404.0
02/01/2025 11:00:00 - 02/01/2025 11:15:00,BZN|ES,Hydro Water Reservoir,1280.0
02/01/2025 11:15:00 - 02/01/2025 11:30:00,BZN|ES,Hydro Water Reservoir,1372.0
02/01/2025 11:30:00 - 02/01/2025 11:45:00,BZN|ES,Hydro Water Reservoir,1280.0
02/01/2025 11:45:00 - 02/01/2025 12:00:00,BZN|ES,Hydro Water Reservoir,1160.0
02/01/2025 12:00:00 - 02/01/2025 12:15:00,BZN|ES,Hydro Water Reservoir,1060.0
02/01/2025 12:15:00 - 02/01/2025 12:30:00,BZN|ES,Hydro Water Reservoir,1244.0
02/01/2025 12:30:00 - 02/01/2025 12:45:00,BZN|ES,Hydro Water Reservoir,1088.0
02/01/2025 12:45:00 - 02/01/2025 13:00:00,BZN|ES,Hydro Water Reservoir,1060.0
02/01/2025 13:00:00 - 02/01/2025 13:15:00,BZN|ES,Hydro Water Reservoir,968.0
02/01/2025 13:15:00 - 02/01/2025 13:30:00,BZN|ES,Hydro Water Reservoir,896.0
02/01/2025 13:30:00 - 02/01/2025 13:45:00,BZN|ES,Hydro Water Reservoir,876.0
02/01/2025 13:45:00 - 02/01/2025 14:00:00,BZN|ES,Hydro Water Reservoir,892.0
02/01/2025 14:00:00 - 02/01/2025 14:15:00,BZN|ES,Hydro Water Reservoir,948.0
02/01/2025 14:15:00 - 02/01/2025 14:30:00,BZN|ES,Hydro Water Reservoir,1028.0
02/01/2025 14:30:00 - 02/01/2025 14:45:00,BZN|ES,Hydro Water Reservoir,980.0
02/01/2025 14:45:00 - 02/01/2025 15:00:00,BZN|ES,Hydro Water Reservoir,964.0
02/01/2025 15:00:00 - 02/01/2025 15:15:00,BZN|ES,Hydro Water Reservoir,896.0
02/01/2025 15:15:00 - 02/01/2025 15:30:00,BZN|ES,Hydro Water Reservoir,1084.0
02/01/2025 15:30:00 - 02/01/2025 15:45:00,BZN|ES,Hydro Water Reservoir,1144.0
02/01/2025 15:45:00 - 02/01/2025 16:00:00,BZN|ES,Hydro Water Reservoir,1060.0
02/01/2025 16:00:00 - 02/01/2025 16:15:00,BZN|ES,Hydro Water Reservoir,1028.0
02/01/2025 16:15:00 - 02/01/2025 16:30:00,BZN|ES,Hydro Water Reservoir,1132.0
02/01/2025 16:30:00 - 02/01/2025 16:45:00,BZN|ES,Hydro Water Reservoir,1292.0
02/01/2025 16:45:00 - 02/01/2025 17:00:00,BZN|ES,Hydro Water Reservoir,1756.0
02/01/2025 17:00:00 - 02/01/2025 17:15:00,BZN|ES,Hydro Water Reservoir,1824.0
02/01/2025 17:15:00 - 02/01/2025 17:30:00,BZN|ES,Hydro Water Reservoir,1864.0
02/01/2025 17:30:00 - 02/01/2025 17:45:00,BZN|ES,Hydro Water Reservoir,2404.0
02/01/2025 17:45:00 - 02/01/2025 18:00:00,BZN|ES,Hydro Water Reservoir,2580.0
02/01/2025 18:00:00 - 02/01/2025 18:15:00,BZN|ES,Hydro Water Reservoir,3068.0
02/01/2025 18:15:00 - 02/01/2025 18:30:00,BZN|ES,Hydro Water Reservoir,3128.0
02/01/2025 18:30:00 - 02/01/2025 18:45:00,BZN|ES,Hydro Water Reservoir,3676.0
02/01/2025 18:45:00 - 02/01/2025 19:00:00,BZN|ES,Hydro Water Reservoir,4004.0
02/01/2025 19:00:00 - 02/01/2025 19:15:00,BZN|ES,Hydro Water Reservoir,4180.0
02/01/2025 19:15:00 - 02/01/2025 19:30:00,BZN|ES,Hydro Water Reservoir,4192.0
02/01/2025 19:30:00 - 02/01/2025 19:45:00,BZN|ES,Hydro Water Reservoir,4116.0
02/01/2025 19:45:00 - 02/01/2025 20:00:00,BZN|ES,Hydro Water Reservoir,4104.0
02/01/2025 20:00:00 - 02/01/2025 20:15:00,BZN|ES,Hydro Water Reservoir,3860.0
02/01/2025 20:15:00 - 02/01/2025 20:30:00,BZN|ES,Hydro Water Reservoir,3752.0
02/01/2025 20:30:00 - 02/01/2025 20:45:00,BZN|ES,Hydro Water Reservoir,3772.0
02/01/2025 20:45:00 - 02/01/2025 21:00:00,BZN|ES,Hydro Water Reservoir,3840.0
