MTU (CET/CEST),Area,Production Type,Generation(MW)
02/01/2025 16:45:00 - 02/01/2025 17:00:00,BZN|ES,Fossil Hard coal,484.0
02/01/2025 17:00:00 - 02/01/2025 17:15:00,BZN|ES,Fossil Hard coal,484.0
02/01/2025 17:15:00 - 02/01/2025 17:30:00,BZN|ES,Fossil Hard coal,496.0
02/01/2025 17:30:00 - 02/01/2025 17:45:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 17:45:00 - 02/01/2025 18:00:00,BZN|ES,Fossil Hard coal,512.0
02/01/2025 18:00:00 - 02/01/2025 18:15:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 18:15:00 - 02/01/2025 18:30:00,BZN|ES,Fossil Hard coal,500.0
02/01/2025 18:30:00 - 02/01/2025 18:45:00,BZN|ES,Fossil Hard coal,500.0
02/01/2025 18:45:00 - 02/01/2025 19:00:00,BZN|ES,Fossil Hard coal,500.0
02/01/2025 19:00:00 - 02/01/2025 19:15:00,BZN|ES,Fossil Hard coal,500.0
02/01/2025 19:15:00 - 02/01/2025 19:30:00,BZN|ES,Fossil Hard coal,504.0
02/01/2025 19:30:00 - 02/01/2025 19:45:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 19:45:00 - 02/01/2025 20:00:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 20:00:00 - 02/01/2025 20:15:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 20:15:00 - 02/01/2025 20:30:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 20:30:00 - 02/01/2025 20:45:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 20:45:00 - 02/01/2025 21:00:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 21:00:00 - 02/01/2025 21:15:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 21:15:00 - 02/01/2025 21:30:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 21:30:00 - 02/01/2025 21:45:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 21:45:00 - 02/01/2025 22:00:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 22:00:00 - 02/01/2025 22:15:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 22:15:00 - 02/01/2025 22:30:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 22:30:00 - 02/01/2025 22:45:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 22:45:00 - 02/01/2025 23:00:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 23:00:00 - 02/01/2025 23:15:00,BZN|ES,Fossil Hard coal,508.0
02/01/2025 23:15:00 - 02/01/2025 23:30:00,BZN|ES,Fossil Hard coal,492.0
02/01/2025 23:30:00 - 02/01/2025 23:45:00,BZN|ES,Fossil Hard coal,448.0
02/01/2025 23:45:00 - 03/01/2025 00:00:00,BZN|ES,Fossil Hard coal,404.0
03/01/2025 00:00:00 - 03/01/2025 00:15:00,BZN|ES,Fossil Hard coal,364.0
03/01/2025 00:15:00 - 03/01/2025 00:30:00,BZN|ES,Fossil Hard coal,320.0
03/01/2025 00:30:00 - 03/01/2025 00:45:00,BZN|ES,Fossil Hard coal,276.0
03/01/2025 00:45:00 - 03/01/2025 01:00:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 01:00:00 - 03/01/2025 01:15:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 01:15:00 - 03/01/2025 01:30:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 01:30:00 - 03/01/2025 01:45:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 01:45:00 - 03/01/2025 02:00:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 02:00:00 - 03/01/2025 02:15:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 02:15:00 - 03/01/2025 02:30:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 02:30:00 - 03/01/2025 02:45:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 02:45:00 - 03/01/2025 03:00:00,BZN|ES,Fossil Hard coal,248.0
03/01/2025 03:00:00 - 03/01/2025 03:15:00,BZN|ES,Fossil Hard coal,248.0
