Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh,Real_Generation(MWh)
2025-02-26 18:00:00,5228.763375332439,374.1302258190863,9729.56387643331,2757.0
2025-02-26 19:00:00,4713.311990412311,0.0,9764.638886223627,2547.0
2025-02-26 20:00:00,4536.747495853849,0.0,9172.83801639702,2511.0
2025-02-26 21:00:00,4745.6128844292425,0.0,9443.50783184614,2436.0
2025-02-26 22:00:00,5222.34546958891,805.1434970675833,9981.795718554842,2088.0
2025-02-26 23:00:00,5022.044300631876,195.16638097089523,10018.410318105864,1922.0
2025-02-27 00:00:00,5252.154564356004,425.16027677368896,9839.946396194038,1603.0
2025-02-27 01:00:00,6501.908481484683,1794.4600455257234,11571.500886138449,1369.0
2025-02-27 02:00:00,6670.954379675726,1965.225009850382,11331.31602692853,1253.0
2025-02-27 03:00:00,5831.901040809117,1177.2959252260946,10710.23395643735,1191.0
2025-02-27 04:00:00,4777.789755000101,0.0,9667.859632911472,1085.0
2025-02-27 05:00:00,4411.030922499167,0.0,9144.024531855435,918.0
2025-02-27 06:00:00,4737.361923148845,199.30703602170172,9558.01926917195,952.0
2025-02-27 07:00:00,6340.314676527826,1280.4558003761194,11295.806892885468,1098.0
2025-02-27 08:00:00,6017.286869591273,1398.887162692734,10855.50759742639,1148.0
2025-02-27 09:00:00,5654.676027316279,924.2039448845009,10542.85486795532,1084.0
2025-02-27 10:00:00,5271.843992978134,428.331267512102,10094.874244743774,832.0
2025-02-27 11:00:00,5253.824853896266,443.72716121825727,9826.233711497409,757.0
2025-02-27 12:00:00,4866.877906068796,0.0,10280.289522310151,882.0
2025-02-27 13:00:00,4492.8803244900055,0.0,9400.389891196744,897.0
2025-02-27 14:00:00,4523.419513584545,0.0,9098.259168711264,956.0
2025-02-27 15:00:00,5538.707049475042,1194.15805240763,10484.80989926349,1256.0
2025-02-27 16:00:00,6372.229044927152,1705.2692433910838,11307.888336830429,1380.0
2025-02-27 17:00:00,6629.88032006587,1916.958053504261,11417.333328911394,1480.0
2025-02-27 18:00:00,6840.058615523556,2115.4610356346548,11629.87724424614,1566.0
2025-02-27 19:00:00,6272.197712454376,1614.1361768267916,11162.313979240213,1807.0
