Timestamp,Forecast_Generation_MWh,Forecast_Lower_Bound_MWh,Forecast_Upper_Bound_MWh
2025-07-30 05:00:00,4887.106122336589,0.0,10565.110259701436
2025-07-30 06:00:00,4802.912410113488,0.0,9843.005368105209
2025-07-30 07:00:00,4584.352504721161,0.0,10367.017435687678
2025-07-30 08:00:00,4256.0636084801645,0.0,9662.202669398273
2025-07-30 09:00:00,3867.0945931405167,0.0,9109.278011097913
2025-07-30 10:00:00,3599.9498755154063,0.0,9120.403228035046
2025-07-30 11:00:00,3571.300397393948,0.0,9049.86421823682
2025-07-30 12:00:00,3709.616537211801,0.0,8911.228420648336
2025-07-30 13:00:00,3902.876907822988,0.0,9178.222204179123
2025-07-30 14:00:00,4077.534696171291,0.0,9245.598291726801
2025-07-30 15:00:00,4217.946753906582,0.0,9581.39676522177
2025-07-30 16:00:00,4389.715561748741,0.0,9592.16259110783
2025-07-30 17:00:00,4658.407040258738,0.0,10141.646575681485
2025-07-30 18:00:00,5022.126203461473,0.0,10706.623099169625
2025-07-30 19:00:00,5413.7957952500865,0.0,10794.50622227646
2025-07-30 20:00:00,5765.6651531924235,122.21020218358636,11312.429688952558
2025-07-30 21:00:00,5871.947663214019,380.6270171475002,11403.552214965963
2025-07-30 22:00:00,5776.606981051643,386.5351954802018,11215.95502035773
2025-07-30 23:00:00,5718.57520134207,644.9980318390108,11241.436874605424
2025-07-31 00:00:00,6249.946212997277,1085.837637270881,11880.967360970293
2025-07-31 01:00:00,6137.551671162208,851.283063524209,11863.09778224773
2025-07-31 02:00:00,6216.774143901213,689.5736531329997,11800.9737709913
2025-07-31 03:00:00,5870.952473843033,257.05474616234994,11410.92001642604
2025-07-31 04:00:00,5520.916250165322,168.84814628469925,10950.17631406249
2025-07-31 05:00:00,5362.041229380668,0.0,10880.16917108782
2025-07-31 06:00:00,5390.978877723676,0.0,10718.56297485355
2025-07-31 07:00:00,5070.268765057967,0.0,10448.459560865316
2025-07-31 08:00:00,4702.500847041264,0.0,10248.937956451286
2025-07-31 09:00:00,4284.433368298862,0.0,9603.313485625193
2025-07-31 10:00:00,4049.5588231919514,0.0,9586.223707210882
2025-07-31 11:00:00,4000.1144138377117,0.0,9324.043828475096
2025-07-31 12:00:00,4123.387840090953,0.0,9659.86764262347
2025-07-31 13:00:00,4334.487379371629,0.0,9823.897095073658
2025-07-31 14:00:00,4527.411468691943,0.0,9802.271451686782
2025-07-31 15:00:00,4681.3035023330185,0.0,10125.86670923812
2025-07-31 16:00:00,4885.562893511408,0.0,10069.049333303328
2025-07-31 17:00:00,5160.323477527025,15.374324769920662,10605.960560051908
2025-07-31 18:00:00,5607.52302191877,345.20847049883594,10877.499203520869
2025-07-31 19:00:00,6083.067490506762,607.7374461689255,11595.242355269345
2025-07-31 20:00:00,6350.737548059593,605.7325130315331,11833.41407348226
2025-07-31 21:00:00,6205.842883478263,562.002327146359,11617.786442909657
2025-07-31 22:00:00,6194.026853425625,911.0333870652893,11554.519871071565
2025-07-31 23:00:00,6159.742283893351,424.7926290573779,11388.503435417377
2025-08-01 00:00:00,6079.187102547237,808.6105122373315,11269.990161894904
2025-08-01 01:00:00,6392.271638612095,617.4072731419647,11784.317849644252
